Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.188258|	22.172076|	0.000000|	3.673639|	0.000000|	16.837372|	7.110273|	0.000000|	1.632669|	0.000000|	
32.415898|	22.347259|	0.000000|	3.639679|	0.000000|	17.195812|	7.469386|	0.000000|	1.623607|	0.000000|	
32.320610|	22.259255|	0.000000|	3.636183|	0.000000|	16.746515|	7.068940|	0.000000|	1.628829|	0.000000|	
32.318715|	22.259185|	0.000000|	3.673903|	0.000000|	16.827049|	7.099611|	0.000000|	1.617537|	0.000000|	
32.341166|	22.279763|	0.000000|	3.670838|	0.000000|	16.842445|	7.117318|	0.000000|	1.676417|	0.000000|	
32.350952|	22.285971|	0.000000|	3.673634|	0.000000|	16.825726|	7.097704|	0.000000|	1.637085|	0.000000|	
32.398459|	22.337589|	0.000000|	3.619506|	0.000000|	16.839582|	7.110956|	0.000000|	1.655427|	0.000000|	
32.197021|	22.192491|	0.000000|	3.636533|	0.000000|	16.818891|	7.094612|	0.000000|	1.644343|	0.000000|	
32.360919|	22.305874|	0.000000|	3.672576|	0.000000|	17.300311|	7.572708|	0.000000|	1.648395|	0.000000|	
32.389043|	22.329658|	0.000000|	3.655751|	0.000000|	17.748458|	8.020954|	0.000000|	1.653178|	0.000000|	
32.324259|	22.268564|	0.000000|	3.653941|	0.000000|	17.494505|	7.766208|	0.000000|	1.641768|	0.000000|	
32.363994|	22.295396|	0.000000|	3.637024|	0.000000|	17.373473|	7.694172|	0.000000|	1.639475|	0.000000|	
32.387098|	22.314487|	0.000000|	3.605639|	0.000000|	16.820024|	7.092491|	0.000000|	1.653995|	0.000000|	
32.151261|	22.139767|	0.000000|	3.577845|	0.000000|	16.829912|	7.104910|	0.000000|	1.671795|	0.000000|	
32.319101|	22.252827|	0.000000|	3.651968|	0.000000|	16.829120|	7.104466|	0.000000|	1.660580|	0.000000|	
32.309844|	22.238936|	0.000000|	3.655569|	0.000000|	16.822159|	7.100699|	0.000000|	1.620736|	0.000000|	
32.254949|	22.187217|	0.000000|	3.654856|	0.000000|	17.162450|	7.434337|	0.000000|	1.665078|	0.000000|	
32.237367|	22.166939|	0.000000|	3.673475|	0.000000|	16.829090|	7.103098|	0.000000|	1.663457|	0.000000|	
32.303292|	22.235129|	0.000000|	3.636526|	0.000000|	16.737329|	7.094902|	0.000000|	1.635926|	0.000000|	
32.222215|	22.211651|	0.000000|	3.654254|	0.000000|	16.854821|	7.092976|	0.000000|	1.645243|	0.000000|	
32.328758|	22.263591|	0.000000|	3.637705|	0.000000|	16.818685|	7.093379|	0.000000|	1.653801|	0.000000|	
32.315323|	22.244574|	0.000000|	3.693014|	0.000000|	16.848029|	7.120174|	0.000000|	1.623213|	0.000000|	
32.257283|	22.189864|	0.000000|	3.610727|	0.000000|	16.826335|	7.100644|	0.000000|	1.657487|	0.000000|	
32.314450|	22.249788|	0.000000|	3.663307|	0.000000|	17.261234|	7.533309|	0.000000|	1.688788|	0.000000|	
32.343955|	22.276513|	0.000000|	3.563960|	0.000000|	16.886187|	7.159898|	0.000000|	1.679353|	0.000000|	
32.341794|	22.271441|	0.000000|	3.645438|	0.000000|	16.841076|	7.111506|	0.000000|	1.653892|	0.000000|	
32.163899|	22.142713|	0.000000|	3.624660|	0.000000|	16.840263|	7.113720|	0.000000|	1.665690|	0.000000|	
32.333804|	22.262212|	0.000000|	3.613652|	0.000000|	16.829890|	7.103121|	0.000000|	1.652231|	0.000000|	
32.307755|	22.236430|	0.000000|	3.673726|	0.000000|	16.744992|	7.067049|	0.000000|	1.657678|	0.000000|	
32.360789|	22.292475|	0.000000|	3.655343|	0.000000|	16.840488|	7.111899|	0.000000|	1.661508|	0.000000|	
32.299220|	22.234940|	0.000000|	3.653761|	0.000000|	16.828295|	7.102800|	0.000000|	1.647356|	0.000000|	
32.167289|	22.157501|	0.000000|	3.656602|	0.000000|	17.576349|	7.844972|	0.000000|	1.663208|	0.000000|	
32.166402|	22.118380|	0.000000|	3.673910|	0.000000|	16.840034|	7.110538|	0.000000|	1.620656|	0.000000|	
32.307222|	22.259087|	0.000000|	3.599710|	0.000000|	16.827743|	7.100212|	0.000000|	1.646179|	0.000000|	
32.305044|	22.257742|	0.000000|	3.693543|	0.000000|	16.834323|	7.109516|	0.000000|	1.608593|	0.000000|	
32.340369|	22.280417|	0.000000|	3.655976|	0.000000|	16.740841|	7.061009|	0.000000|	1.652917|	0.000000|	
32.386671|	22.331190|	0.000000|	3.674789|	0.000000|	16.835722|	7.110896|	0.000000|	1.633012|	0.000000|	
32.359586|	22.316721|	0.000000|	3.673507|	0.000000|	16.821264|	7.094191|	0.000000|	1.659641|	0.000000|	
32.197396|	22.197335|	0.000000|	3.601193|	0.000000|	16.860225|	7.135464|	0.000000|	1.608090|	0.000000|	
32.476493|	22.422901|	0.000000|	3.672629|	0.000000|	17.538780|	7.811338|	0.000000|	1.652914|	0.000000|	
32.391684|	22.337910|	0.000000|	3.673295|	0.000000|	16.829373|	7.104188|	0.000000|	1.614301|	0.000000|	
32.453046|	22.395220|	0.000000|	3.636940|	0.000000|	16.833644|	7.106540|	0.000000|	1.608918|	0.000000|	
32.331921|	22.270015|	0.000000|	3.636573|	0.000000|	16.829688|	7.103451|	0.000000|	1.617523|	0.000000|	
32.335195|	22.274629|	0.000000|	3.654833|	0.000000|	16.824359|	7.099001|	0.000000|	1.667003|	0.000000|	
32.185404|	22.176404|	0.000000|	3.673365|	0.000000|	16.841612|	7.112327|	0.000000|	1.602733|	0.000000|	
32.196792|	22.143936|	0.000000|	3.674988|	0.000000|	16.821835|	7.095218|	0.000000|	1.645441|	0.000000|	
32.328531|	22.273279|	0.000000|	3.688916|	0.000000|	17.087064|	7.406916|	0.000000|	1.658615|	0.000000|	
32.247109|	22.191504|	0.000000|	3.651979|	0.000000|	16.826559|	7.098554|	0.000000|	1.632808|	0.000000|	
32.221680|	22.168852|	0.000000|	3.672020|	0.000000|	16.833260|	7.105209|	0.000000|	1.636463|	0.000000|	
32.185790|	22.132947|	0.000000|	3.692628|	0.000000|	16.838500|	7.114806|	0.000000|	1.589940|	0.000000|	
32.208241|	22.149822|	0.000000|	3.655046|	0.000000|	16.828888|	7.101184|	0.000000|	1.625473|	0.000000|	
32.171568|	22.167875|	0.000000|	3.639238|	0.000000|	16.837804|	7.110661|	0.000000|	1.633260|	0.000000|	
32.279696|	22.220509|	0.000000|	3.673766|	0.000000|	16.827189|	7.098948|	0.000000|	1.641369|	0.000000|	
32.313770|	22.255099|	0.000000|	3.673766|	0.000000|	16.826595|	7.099116|	0.000000|	1.617390|	0.000000|	
32.292637|	22.230117|	0.000000|	3.619064|	0.000000|	17.165741|	7.484875|	0.000000|	1.652850|	0.000000|	
32.268352|	22.212079|	0.000000|	3.656223|	0.000000|	16.832587|	7.106195|	0.000000|	1.616839|	0.000000|	
32.069418|	22.067696|	0.000000|	3.654903|	0.000000|	16.832806|	7.106081|	0.000000|	1.622999|	0.000000|	
32.266445|	22.212987|	0.000000|	3.656223|	0.000000|	16.832582|	7.106115|	0.000000|	1.615472|	0.000000|	
32.304439|	22.247270|	0.000000|	3.673237|	0.000000|	16.824887|	7.098209|	0.000000|	1.621085|	0.000000|	
32.307943|	22.247763|	0.000000|	3.691580|	0.000000|	16.856952|	7.131002|	0.000000|	1.673808|	0.000000|	
32.222971|	22.174057|	0.000000|	3.694800|	0.000000|	16.824663|	7.098472|	0.000000|	1.639519|	0.000000|	
32.385521|	22.340439|	0.000000|	3.600436|	0.000000|	17.240171|	7.511846|	0.000000|	1.617133|	0.000000|	
32.254571|	22.203975|	0.000000|	3.654908|	0.000000|	16.746624|	7.068549|	0.000000|	1.608763|	0.000000|	
32.004896|	22.001429|	0.000000|	3.656079|	0.000000|	16.840542|	7.113453|	0.000000|	1.626854|	0.000000|	
32.273422|	22.231498|	0.000000|	3.520594|	0.000000|	16.841690|	7.117094|	0.000000|	1.676280|	0.000000|	
32.242998|	22.184883|	0.000000|	3.676269|	0.000000|	16.840260|	7.112790|	0.000000|	1.637982|	0.000000|	
32.193283|	22.125941|	0.000000|	3.656579|	0.000000|	16.850170|	7.124279|	0.000000|	1.648656|	0.000000|	
32.217982|	22.156051|	0.000000|	3.655690|	0.000000|	16.831937|	7.103387|	0.000000|	1.649698|	0.000000|	
32.039495|	22.025613|	0.000000|	3.673524|	0.000000|	16.832267|	7.106243|	0.000000|	1.633716|	0.000000|	
32.241094|	22.177255|	0.000000|	3.691677|	0.000000|	17.225805|	7.499304|	0.000000|	1.660307|	0.000000|	
32.169907|	22.105173|	0.000000|	3.691453|	0.000000|	16.746326|	7.109072|	0.000000|	1.655365|	0.000000|	
32.179731|	22.116042|	0.000000|	3.618059|	0.000000|	16.832277|	7.070375|	0.000000|	1.630458|	0.000000|	
32.176955|	22.119594|	0.000000|	3.618396|	0.000000|	16.833536|	7.106752|	0.000000|	1.587190|	0.000000|	
32.211553|	22.151313|	0.000000|	3.672916|	0.000000|	16.826404|	7.101598|	0.000000|	1.635238|	0.000000|	
32.268430|	22.206851|	0.000000|	3.656464|	0.000000|	16.840431|	7.113459|	0.000000|	1.636112|	0.000000|	
32.245634|	22.183579|	0.000000|	3.639805|	0.000000|	16.825238|	7.098028|	0.000000|	1.624502|	0.000000|	
32.064086|	22.051315|	0.000000|	3.671985|	0.000000|	17.242538|	7.513897|	0.000000|	1.630739|	0.000000|	
32.239059|	22.170705|	0.000000|	3.671797|	0.000000|	16.910497|	7.185017|	0.000000|	1.635456|	0.000000|	
32.184529|	22.114246|	0.000000|	3.691769|	0.000000|	16.851239|	7.125455|	0.000000|	1.645540|	0.000000|	
32.308591|	22.243801|	0.000000|	3.655556|	0.000000|	16.777485|	7.134325|	0.000000|	1.610147|	0.000000|	
32.171027|	22.102071|	0.000000|	3.582960|	0.000000|	16.834532|	7.071202|	0.000000|	1.596868|	0.000000|	
32.101129|	22.083906|	0.000000|	3.619429|	0.000000|	16.833606|	7.109044|	0.000000|	1.632168|	0.000000|	
32.170866|	22.113227|	0.000000|	3.653587|	0.000000|	16.835672|	7.108687|	0.000000|	1.625874|	0.000000|	
32.171670|	22.108519|	0.000000|	3.692832|	0.000000|	16.830753|	7.103054|	0.000000|	1.615991|	0.000000|	
32.376283|	22.320908|	0.000000|	3.642125|	0.000000|	17.201968|	7.472305|	0.000000|	1.644616|	0.000000|	
32.313243|	22.253666|	0.000000|	3.691103|	0.000000|	16.833312|	7.106068|	0.000000|	1.619624|	0.000000|	
32.233220|	22.162903|	0.000000|	3.690901|	0.000000|	16.841365|	7.112663|	0.000000|	1.628123|	0.000000|	
32.021984|	22.004058|	0.000000|	3.655110|	0.000000|	16.832518|	7.106108|	0.000000|	1.598432|	0.000000|	
32.322022|	22.250419|	0.000000|	3.646076|	0.000000|	16.743196|	7.065350|	0.000000|	1.609447|	0.000000|	
32.321880|	22.243203|	0.000000|	3.671441|	0.000000|	16.838422|	7.112849|	0.000000|	1.630354|	0.000000|	
32.354356|	22.286157|	0.000000|	3.665484|	0.000000|	16.829007|	7.100640|	0.000000|	1.599325|	0.000000|	
32.433814|	22.368519|	0.000000|	3.632800|	0.000000|	16.923664|	7.195552|	0.000000|	1.604299|	0.000000|	
32.282131|	22.213874|	0.000000|	3.594137|	0.000000|	17.071431|	7.342772|	0.000000|	1.638154|	0.000000|	
32.217647|	22.144288|	0.000000|	3.584862|	0.000000|	16.837906|	7.111565|	0.000000|	1.642339|	0.000000|	
32.071888|	22.043628|	0.000000|	3.641355|	0.000000|	16.838406|	7.111479|	0.000000|	1.621050|	0.000000|	
32.214485|	22.139685|	0.000000|	3.631704|	0.000000|	16.837191|	7.109549|	0.000000|	1.588261|	0.000000|	
32.266519|	22.188765|	0.000000|	3.599603|	0.000000|	16.750496|	7.072214|	0.000000|	1.608518|	0.000000|	
32.257390|	22.180988|	0.000000|	3.691981|	0.000000|	16.836159|	7.109050|	0.000000|	1.635178|	0.000000|	
32.249510|	22.177624|	0.000000|	3.652851|	0.000000|	16.824774|	7.098765|	0.000000|	1.646404|	0.000000|	
32.193050|	22.173216|	0.000000|	3.581404|	0.000000|	17.203118|	7.475402|	0.000000|	1.617315|	0.000000|	
32.255448|	22.184021|	0.000000|	3.621026|	0.000000|	16.830103|	7.105157|	0.000000|	1.585957|	0.000000|	
32.367932|	22.295336|	0.000000|	3.637239|	0.000000|	16.842706|	7.116435|	0.000000|	1.618278|	0.000000|	
32.309737|	22.238988|	0.000000|	3.595219|	0.000000|	16.826979|	7.100063|	0.000000|	1.607269|	0.000000|	
32.241402|	22.173933|	0.000000|	3.644417|	0.000000|	16.832737|	7.103221|	0.000000|	1.583573|	0.000000|	
32.358333|	22.291547|	0.000000|	3.675276|	0.000000|	16.839043|	7.113703|	0.000000|	1.622220|	0.000000|	
32.331313|	22.265189|	0.000000|	3.652777|	0.000000|	16.744568|	7.065660|	0.000000|	1.595670|	0.000000|	
32.280761|	22.259731|	0.000000|	3.608710|	0.000000|	16.840655|	7.114109|	0.000000|	1.591636|	0.000000|	
32.459911|	22.391764|	0.000000|	3.686268|	0.000000|	17.751458|	8.022951|	0.000000|	1.627296|	0.000000|	
32.441368|	22.374405|	0.000000|	3.687473|	0.000000|	17.499546|	7.772211|	0.000000|	1.596528|	0.000000|	
32.451956|	22.387972|	0.000000|	3.685010|	0.000000|	17.501243|	7.771559|	0.000000|	1.646115|	0.000000|	
32.351378|	22.283267|	0.000000|	3.613928|	0.000000|	17.501826|	7.771453|	0.000000|	1.609017|	0.000000|	
32.371488|	22.306293|	0.000000|	3.654001|	0.000000|	17.504995|	7.775632|	0.000000|	1.611194|	0.000000|	
32.254131|	22.239451|	0.000000|	3.618486|	0.000000|	17.407494|	7.728665|	0.000000|	1.602299|	0.000000|	
32.444314|	22.380122|	0.000000|	3.618619|	0.000000|	17.498094|	7.768443|	0.000000|	1.625061|	0.000000|	
32.491188|	22.425911|	0.000000|	3.673605|	0.000000|	17.513835|	7.783866|	0.000000|	1.635151|	0.000000|	
32.383027|	22.319594|	0.000000|	3.636588|	0.000000|	17.509895|	7.780858|	0.000000|	1.623918|	0.000000|	
32.461370|	22.389307|	0.000000|	3.636191|	0.000000|	17.507756|	7.777847|	0.000000|	1.656569|	0.000000|	
32.267707|	22.250895|	0.000000|	3.617770|	0.000000|	17.496514|	7.768099|	0.000000|	1.658826|	0.000000|	
32.389381|	22.322510|	0.000000|	3.620958|	0.000000|	17.461363|	7.781954|	0.000000|	1.639667|	0.000000|	
32.428860|	22.358469|	0.000000|	3.625682|	0.000000|	16.913131|	7.184215|	0.000000|	1.626575|	0.000000|	
32.398212|	22.327263|	0.000000|	3.692026|	0.000000|	16.827021|	7.102453|	0.000000|	1.659989|	0.000000|	
32.418712|	22.353042|	0.000000|	3.581365|	0.000000|	16.844073|	7.115751|	0.000000|	1.582956|	0.000000|	
32.373257|	22.306193|	0.000000|	3.655344|	0.000000|	17.169160|	7.444457|	0.000000|	1.638294|	0.000000|	
32.419559|	22.353591|	0.000000|	3.692114|	0.000000|	16.832587|	7.104127|	0.000000|	1.623860|	0.000000|	
32.252662|	22.240308|	0.000000|	3.656165|	0.000000|	16.848179|	7.121926|	0.000000|	1.628921|	0.000000|	
32.367860|	22.304716|	0.000000|	3.691884|	0.000000|	16.830307|	7.103598|	0.000000|	1.640456|	0.000000|	
32.351761|	22.287489|	0.000000|	3.636634|	0.000000|	16.836804|	7.112163|	0.000000|	1.613970|	0.000000|	
32.295986|	22.234657|	0.000000|	3.673559|	0.000000|	16.741979|	7.064817|	0.000000|	1.621856|	0.000000|	
32.291178|	22.235383|	0.000000|	3.654326|	0.000000|	16.828795|	7.105339|	0.000000|	1.616012|	0.000000|	
32.415524|	22.350106|	0.000000|	3.672842|	0.000000|	17.263423|	7.541113|	0.000000|	1.666961|	0.000000|	
32.354620|	22.288028|	0.000000|	3.673059|	0.000000|	16.846617|	7.122068|	0.000000|	1.645414|	0.000000|	
32.229372|	22.205149|	0.000000|	3.636648|	0.000000|	16.839972|	7.113041|	0.000000|	1.663433|	0.000000|	
32.426247|	22.354612|	0.000000|	3.692577|	0.000000|	16.835620|	7.109855|	0.000000|	1.647655|	0.000000|	
32.337596|	22.269719|	0.000000|	3.691889|	0.000000|	16.825452|	7.098123|	0.000000|	1.636346|	0.000000|	
32.416843|	22.354250|	0.000000|	3.617791|	0.000000|	16.844506|	7.120091|	0.000000|	1.642855|	0.000000|	
32.378483|	22.324276|	0.000000|	3.692555|	0.000000|	16.741170|	7.101971|	0.000000|	1.631693|	0.000000|	
32.435766|	22.375260|	0.000000|	3.636745|	0.000000|	16.876517|	7.116732|	0.000000|	1.649889|	0.000000|	
32.268460|	22.256943|	0.000000|	3.656189|	0.000000|	17.195911|	7.471639|	0.000000|	1.668029|	0.000000|	
25.101435|	16.891523|	0.000000|	2.920913|	0.000000|	13.501954|	5.569218|	0.000000|	1.398507|	0.000000|	
3.733151|	1.192221|	0.000000|	0.834800|	0.000000|	3.399705|	0.999506|	0.000000|	0.623663|	0.000000|	
3.093547|	0.848301|	0.000000|	0.709961|	0.000000|	2.997514|	0.805082|	0.000000|	0.586767|	0.000000|	
2.590058|	0.733799|	0.000000|	0.790943|	0.000000|	2.506743|	0.693396|	0.000000|	0.564806|	0.000000|	
2.691652|	0.738957|	0.000000|	0.790923|	0.000000|	2.733650|	0.741924|	0.000000|	0.570880|	0.000000|	
3.419856|	1.001421|	0.000000|	0.832954|	0.000000|	3.314323|	0.948840|	0.000000|	0.599588|	0.000000|	
