Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.845632|	22.572907|	0.000000|	4.996318|	0.000000|	16.758085|	7.031076|	0.000000|	1.666326|	0.000000|	
33.055895|	22.775652|	0.000000|	4.971354|	0.000000|	16.762322|	7.034902|	0.000000|	1.711549|	0.000000|	
32.702751|	22.477894|	0.000000|	4.824789|	0.000000|	16.766121|	7.039173|	0.000000|	1.709397|	0.000000|	
32.834646|	22.557873|	0.000000|	4.883759|	0.000000|	16.756822|	7.027990|	0.000000|	1.698415|	0.000000|	
32.866350|	22.591259|	0.000000|	4.850253|	0.000000|	16.763186|	7.043184|	0.000000|	1.682777|	0.000000|	
32.826982|	22.558011|	0.000000|	4.866118|	0.000000|	16.758624|	7.032712|	0.000000|	1.694738|	0.000000|	
32.799417|	22.537405|	0.000000|	4.735913|	0.000000|	16.663967|	6.991009|	0.000000|	1.649287|	0.000000|	
32.714364|	22.492193|	0.000000|	4.843922|	0.000000|	16.759699|	7.039650|	0.000000|	1.702209|	0.000000|	
33.056276|	22.776239|	0.000000|	4.777678|	0.000000|	16.756333|	7.033437|	0.000000|	1.710193|	0.000000|	
32.903259|	22.632581|	0.000000|	4.816972|	0.000000|	16.762762|	7.038192|	0.000000|	1.681585|	0.000000|	
32.855504|	22.589856|	0.000000|	4.835191|	0.000000|	16.749680|	7.031022|	0.000000|	1.697261|	0.000000|	
32.863207|	22.599942|	0.000000|	4.863224|	0.000000|	16.745402|	7.027869|	0.000000|	1.692708|	0.000000|	
32.734539|	22.523268|	0.000000|	4.740277|	0.000000|	16.676684|	7.007189|	0.000000|	1.707632|	0.000000|	
32.889046|	22.614595|	0.000000|	4.837484|	0.000000|	16.743925|	7.027381|	0.000000|	1.682630|	0.000000|	
32.941344|	22.667038|	0.000000|	4.769549|	0.000000|	16.761549|	7.036858|	0.000000|	1.706344|	0.000000|	
32.908089|	22.622240|	0.000000|	4.813135|	0.000000|	16.752839|	7.031827|	0.000000|	1.666112|	0.000000|	
32.950731|	22.720702|	0.000000|	4.854557|	0.000000|	16.772225|	7.048188|	0.000000|	1.722753|	0.000000|	
32.879363|	22.598810|	0.000000|	4.838862|	0.000000|	16.680480|	7.043347|	0.000000|	1.678648|	0.000000|	
32.827510|	22.555410|	0.000000|	4.856362|	0.000000|	16.744388|	6.994802|	0.000000|	1.659019|	0.000000|	
32.867209|	22.590076|	0.000000|	4.934327|	0.000000|	16.756074|	7.040794|	0.000000|	1.687697|	0.000000|	
32.868610|	22.593131|	0.000000|	4.855280|	0.000000|	16.754766|	7.033850|	0.000000|	1.705273|	0.000000|	
32.703745|	22.485997|	0.000000|	4.821378|	0.000000|	16.751272|	7.027557|	0.000000|	1.700266|	0.000000|	
32.868316|	22.594826|	0.000000|	4.833492|	0.000000|	16.759043|	7.038752|	0.000000|	1.717401|	0.000000|	
33.068076|	22.784458|	0.000000|	4.835928|	0.000000|	16.669026|	7.032583|	0.000000|	1.701334|	0.000000|	
32.889366|	22.611639|	0.000000|	4.833211|	0.000000|	16.762667|	7.006613|	0.000000|	1.716469|	0.000000|	
32.848960|	22.570745|	0.000000|	4.759020|	0.000000|	16.752560|	7.030501|	0.000000|	1.692471|	0.000000|	
32.660990|	22.433044|	0.000000|	4.845686|	0.000000|	16.750669|	7.027923|	0.000000|	1.655490|	0.000000|	
32.857009|	22.574192|	0.000000|	4.871448|	0.000000|	16.758210|	7.038387|	0.000000|	1.656790|	0.000000|	
32.825608|	22.542596|	0.000000|	4.993268|	0.000000|	16.750928|	7.028031|	0.000000|	1.673867|	0.000000|	
32.876560|	22.600916|	0.000000|	5.012061|	0.000000|	16.762837|	7.041878|	0.000000|	1.700157|	0.000000|	
32.690441|	22.465457|	0.000000|	4.987543|	0.000000|	16.674931|	6.998783|	0.000000|	1.631338|	0.000000|	
33.043930|	22.766227|	0.000000|	4.945722|	0.000000|	16.762237|	7.035290|	0.000000|	1.725469|	0.000000|	
32.842117|	22.566875|	0.000000|	5.064856|	0.000000|	16.766505|	7.039361|	0.000000|	1.682138|	0.000000|	
32.821050|	22.543986|	0.000000|	5.035604|	0.000000|	16.751012|	7.026305|	0.000000|	1.697270|	0.000000|	
32.857063|	22.581619|	0.000000|	4.942732|	0.000000|	16.758549|	7.037962|	0.000000|	1.716829|	0.000000|	
32.673892|	22.447769|	0.000000|	5.002251|	0.000000|	16.789809|	7.069748|	0.000000|	1.700266|	0.000000|	
32.833125|	22.555011|	0.000000|	5.005937|	0.000000|	16.683257|	7.010430|	0.000000|	1.672224|	0.000000|	
32.858809|	22.583338|	0.000000|	5.008426|	0.000000|	16.762732|	7.040978|	0.000000|	1.708595|	0.000000|	
33.035014|	22.766039|	0.000000|	5.064653|	0.000000|	16.752714|	7.033809|	0.000000|	1.699561|	0.000000|	
16.637133|	10.683591|	0.000000|	2.748983|	0.000000|	9.269959|	3.660057|	0.000000|	1.110424|	0.000000|	
3.030262|	0.853447|	0.000000|	0.790899|	0.000000|	3.133757|	0.840435|	0.000000|	0.599964|	0.000000|	
2.386930|	0.659832|	0.000000|	0.770078|	0.000000|	2.421932|	0.651384|	0.000000|	0.552164|	0.000000|	
2.872487|	0.800523|	0.000000|	0.798090|	0.000000|	2.900413|	0.792689|	0.000000|	0.586032|	0.000000|	
2.418505|	0.655378|	0.000000|	0.733300|	0.000000|	2.584837|	0.693653|	0.000000|	0.560340|	0.000000|	
2.682891|	0.740801|	0.000000|	0.780745|	0.000000|	2.718960|	0.739200|	0.000000|	0.575842|	0.000000|	
2.889653|	0.807880|	0.000000|	0.790073|	0.000000|	3.034978|	0.828879|	0.000000|	0.576880|	0.000000|	
4.578894|	1.768307|	0.000000|	0.851891|	0.000000|	4.061031|	1.309648|	0.000000|	0.663952|	0.000000|	
2.945004|	0.804492|	0.000000|	0.735473|	0.000000|	3.079312|	0.816207|	0.000000|	0.585869|	0.000000|	
2.519844|	0.682902|	0.000000|	0.752828|	0.000000|	2.564660|	0.683586|	0.000000|	0.554536|	0.000000|	
2.907492|	0.761622|	0.000000|	0.664537|	0.000000|	2.849058|	0.752801|	0.000000|	0.568973|	0.000000|	
2.691756|	0.728824|	0.000000|	0.772333|	0.000000|	2.857798|	0.768525|	0.000000|	0.570618|	0.000000|	
2.683978|	0.734340|	0.000000|	0.748947|	0.000000|	2.708938|	0.717524|	0.000000|	0.571963|	0.000000|	
2.831913|	0.776131|	0.000000|	0.776360|	0.000000|	2.965057|	0.785869|	0.000000|	0.552442|	0.000000|	
2.611028|	0.685572|	0.000000|	0.766454|	0.000000|	2.659570|	0.691127|	0.000000|	0.552337|	0.000000|	
12.954264|	5.706186|	0.000000|	1.471590|	0.000000|	12.148055|	4.946158|	0.000000|	1.195703|	0.000000|	
2.720858|	0.740742|	0.000000|	0.699426|	0.000000|	2.768419|	0.745006|	0.000000|	0.574258|	0.000000|	
4.045743|	1.154297|	0.000000|	0.787542|	0.000000|	3.977258|	1.142807|	0.000000|	0.689913|	0.000000|	
2.986307|	0.790307|	0.000000|	0.776913|	0.000000|	3.031196|	0.796545|	0.000000|	0.569125|	0.000000|	
2.764308|	0.735685|	0.000000|	0.683565|	0.000000|	2.688909|	0.704638|	0.000000|	0.561520|	0.000000|	
2.873776|	0.756793|	0.000000|	0.738302|	0.000000|	2.816252|	0.743324|	0.000000|	0.587797|	0.000000|	
2.643096|	0.732503|	0.000000|	0.747424|	0.000000|	2.648497|	0.725811|	0.000000|	0.575613|	0.000000|	
4.948767|	1.766989|	0.000000|	0.833734|	0.000000|	4.470498|	1.406806|	0.000000|	0.710631|	0.000000|	
2.987033|	0.782375|	0.000000|	0.764034|	0.000000|	2.922877|	0.768064|	0.000000|	0.553980|	0.000000|	
2.905697|	0.778120|	0.000000|	0.727755|	0.000000|	2.844074|	0.760015|	0.000000|	0.579096|	0.000000|	
