Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.695588|	22.471880|	0.000000|	4.847559|	0.000000|	16.816462|	7.085781|	0.000000|	1.663707|	0.000000|	
33.070044|	22.792129|	0.000000|	4.852994|	0.000000|	16.693918|	7.011689|	0.000000|	1.708996|	0.000000|	
32.894533|	22.615846|	0.000000|	4.860811|	0.000000|	16.769055|	7.038759|	0.000000|	1.691098|	0.000000|	
32.858283|	22.575862|	0.000000|	4.968639|	0.000000|	16.757636|	7.027949|	0.000000|	1.699089|	0.000000|	
32.783176|	22.555760|	0.000000|	4.875683|	0.000000|	16.770847|	7.040120|	0.000000|	1.700416|	0.000000|	
32.877241|	22.599180|	0.000000|	5.072701|	0.000000|	16.757401|	7.027807|	0.000000|	1.670898|	0.000000|	
32.875851|	22.602864|	0.000000|	5.092703|	0.000000|	16.756527|	7.028052|	0.000000|	1.672921|	0.000000|	
32.928274|	22.658266|	0.000000|	4.837352|	0.000000|	16.684296|	7.003427|	0.000000|	1.677687|	0.000000|	
32.891916|	22.629260|	0.000000|	4.777320|	0.000000|	16.757591|	7.028248|	0.000000|	1.677635|	0.000000|	
33.021401|	22.803085|	0.000000|	4.830524|	0.000000|	16.782627|	7.051050|	0.000000|	1.677348|	0.000000|	
32.923231|	22.642695|	0.000000|	4.918537|	0.000000|	16.754010|	7.027195|	0.000000|	1.657736|	0.000000|	
32.927426|	22.647998|	0.000000|	4.908509|	0.000000|	16.774840|	7.044332|	0.000000|	1.686585|	0.000000|	
32.920559|	22.639378|	0.000000|	4.963644|	0.000000|	16.774730|	7.045071|	0.000000|	1.705672|	0.000000|	
32.726847|	22.503772|	0.000000|	4.930895|	0.000000|	16.675696|	6.994012|	0.000000|	1.674046|	0.000000|	
32.955584|	22.674500|	0.000000|	5.073258|	0.000000|	16.773657|	7.043861|	0.000000|	1.671615|	0.000000|	
32.915245|	22.640714|	0.000000|	4.965955|	0.000000|	16.760301|	7.032332|	0.000000|	1.692912|	0.000000|	
33.293035|	23.019595|	0.000000|	4.947252|	0.000000|	16.767523|	7.035155|	0.000000|	1.709196|	0.000000|	
33.215078|	22.945786|	0.000000|	4.941409|	0.000000|	16.773438|	7.043764|	0.000000|	1.684118|	0.000000|	
32.713894|	22.498869|	0.000000|	4.977858|	0.000000|	16.755350|	7.026192|	0.000000|	1.665888|	0.000000|	
32.890926|	22.617962|	0.000000|	5.090064|	0.000000|	16.685773|	7.005370|	0.000000|	1.683946|	0.000000|	
32.893824|	22.618526|	0.000000|	5.095953|	0.000000|	16.757485|	7.028179|	0.000000|	1.663997|	0.000000|	
32.959015|	22.690904|	0.000000|	5.065815|	0.000000|	16.770388|	7.040620|	0.000000|	1.682589|	0.000000|	
32.912786|	22.645060|	0.000000|	5.063459|	0.000000|	16.756982|	7.028821|	0.000000|	1.693101|	0.000000|	
32.714969|	22.496113|	0.000000|	4.970978|	0.000000|	16.760156|	7.031589|	0.000000|	1.673899|	0.000000|	
33.509312|	23.240716|	0.000000|	4.957577|	0.000000|	16.781878|	7.048662|	0.000000|	1.723933|	0.000000|	
32.912343|	22.645229|	0.000000|	4.922872|	0.000000|	16.672080|	6.991826|	0.000000|	1.701046|	0.000000|	
32.948987|	22.676922|	0.000000|	4.920819|	0.000000|	16.770887|	7.041425|	0.000000|	1.673809|	0.000000|	
32.754446|	22.541924|	0.000000|	4.861420|	0.000000|	16.757810|	7.028032|	0.000000|	1.681726|	0.000000|	
32.924672|	22.655829|	0.000000|	4.882157|	0.000000|	16.759422|	7.028315|	0.000000|	1.681000|	0.000000|	
32.966375|	22.697893|	0.000000|	4.923104|	0.000000|	16.765752|	7.037512|	0.000000|	1.682003|	0.000000|	
32.934870|	22.671605|	0.000000|	5.048661|	0.000000|	16.675186|	6.994433|	0.000000|	1.693552|	0.000000|	
33.214165|	22.948397|	0.000000|	5.014933|	0.000000|	16.799606|	7.067250|	0.000000|	1.724406|	0.000000|	
32.782940|	22.568749|	0.000000|	4.960800|	0.000000|	16.761244|	7.031102|	0.000000|	1.688678|	0.000000|	
32.936278|	22.668379|	0.000000|	4.867405|	0.000000|	16.753458|	7.027481|	0.000000|	1.697203|	0.000000|	
32.985356|	22.711150|	0.000000|	4.953106|	0.000000|	16.767912|	7.039457|	0.000000|	1.696730|	0.000000|	
32.923979|	22.654316|	0.000000|	4.846997|	0.000000|	16.759108|	7.030844|	0.000000|	1.664228|	0.000000|	
32.969613|	22.698386|	0.000000|	4.892331|	0.000000|	16.689065|	7.008197|	0.000000|	1.686272|	0.000000|	
32.793857|	22.575712|	0.000000|	4.845273|	0.000000|	16.759767|	7.029775|	0.000000|	1.698480|	0.000000|	
32.933725|	22.665099|	0.000000|	4.877515|	0.000000|	16.754307|	7.026847|	0.000000|	1.698260|	0.000000|	
29.541969|	20.156196|	0.000000|	4.546888|	0.000000|	15.225934|	6.321600|	0.000000|	1.592816|	0.000000|	
3.091406|	0.942798|	0.000000|	0.812929|	0.000000|	2.901816|	0.804103|	0.000000|	0.586735|	0.000000|	
3.150678|	0.903139|	0.000000|	0.806317|	0.000000|	3.026978|	0.831969|	0.000000|	0.564265|	0.000000|	
2.731037|	0.773365|	0.000000|	0.807066|	0.000000|	2.534732|	0.705949|	0.000000|	0.567311|	0.000000|	
2.990578|	0.821469|	0.000000|	0.811506|	0.000000|	3.005947|	0.799557|	0.000000|	0.578288|	0.000000|	
2.926591|	0.803091|	0.000000|	0.787573|	0.000000|	2.855072|	0.778437|	0.000000|	0.578258|	0.000000|	
3.019886|	0.808137|	0.000000|	0.798473|	0.000000|	2.819312|	0.742172|	0.000000|	0.558034|	0.000000|	
4.252511|	1.566986|	0.000000|	0.876404|	0.000000|	3.868077|	1.239537|	0.000000|	0.673535|	0.000000|	
18.370212|	8.470049|	0.000000|	1.886194|	0.000000|	16.759781|	7.032552|	0.000000|	1.465302|	0.000000|	
20.848026|	10.954689|	0.000000|	1.883965|	0.000000|	16.741817|	7.022226|	0.000000|	1.417901|	0.000000|	
2.901600|	0.785094|	0.000000|	0.737446|	0.000000|	2.826402|	0.747567|	0.000000|	0.581646|	0.000000|	
3.058314|	0.782224|	0.000000|	0.754841|	0.000000|	2.980790|	0.751949|	0.000000|	0.576359|	0.000000|	
3.271303|	0.891787|	0.000000|	0.760147|	0.000000|	3.297475|	0.883873|	0.000000|	0.644948|	0.000000|	
2.818103|	0.721609|	0.000000|	0.771371|	0.000000|	2.756936|	0.704564|	0.000000|	0.543644|	0.000000|	
3.127807|	0.771906|	0.000000|	0.787051|	0.000000|	3.061379|	0.758821|	0.000000|	0.568831|	0.000000|	
10.703350|	4.618876|	0.000000|	1.337689|	0.000000|	9.912791|	3.942910|	0.000000|	1.043349|	0.000000|	
3.041188|	0.830151|	0.000000|	0.797574|	0.000000|	2.824629|	0.746803|	0.000000|	0.587336|	0.000000|	
2.454890|	0.652604|	0.000000|	0.792148|	0.000000|	2.394476|	0.631605|	0.000000|	0.549274|	0.000000|	
2.718174|	0.707488|	0.000000|	0.792255|	0.000000|	2.654791|	0.684737|	0.000000|	0.563905|	0.000000|	
2.602539|	0.663395|	0.000000|	0.766391|	0.000000|	2.541073|	0.642017|	0.000000|	0.564508|	0.000000|	
2.839751|	0.734189|	0.000000|	0.782507|	0.000000|	2.789229|	0.726125|	0.000000|	0.573033|	0.000000|	
2.421455|	0.626784|	0.000000|	0.785874|	0.000000|	2.374661|	0.618567|	0.000000|	0.551608|	0.000000|	
2.662330|	0.686450|	0.000000|	0.784981|	0.000000|	2.605038|	0.669940|	0.000000|	0.547213|	0.000000|	
17.356740|	7.767325|	0.000000|	1.833805|	0.000000|	16.196545|	6.775209|	0.000000|	1.423158|	0.000000|	
4.804117|	1.804866|	0.000000|	0.956260|	0.000000|	4.486406|	1.539800|	0.000000|	0.674679|	0.000000|	
