Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.783021|	22.554771|	0.000000|	4.903709|	0.000000|	16.758584|	7.029688|	0.000000|	1.688387|	0.000000|	
32.908079|	22.638976|	0.000000|	5.057444|	0.000000|	16.756254|	7.028227|	0.000000|	1.698455|	0.000000|	
32.971913|	22.699111|	0.000000|	5.026925|	0.000000|	16.773557|	7.044962|	0.000000|	1.685087|	0.000000|	
33.133018|	22.865998|	0.000000|	4.941337|	0.000000|	16.679983|	6.997449|	0.000000|	1.696054|	0.000000|	
32.829481|	22.609099|	0.000000|	4.831758|	0.000000|	16.770393|	7.041141|	0.000000|	1.713601|	0.000000|	
32.868388|	22.594157|	0.000000|	4.871449|	0.000000|	16.754616|	7.028253|	0.000000|	1.695833|	0.000000|	
32.900711|	22.625729|	0.000000|	4.885149|	0.000000|	16.757795|	7.028315|	0.000000|	1.705049|	0.000000|	
32.962304|	22.691176|	0.000000|	4.840426|	0.000000|	16.762278|	7.039002|	0.000000|	1.679502|	0.000000|	
32.918674|	22.649932|	0.000000|	4.822406|	0.000000|	16.754202|	7.030346|	0.000000|	1.699919|	0.000000|	
32.805555|	22.592076|	0.000000|	4.800392|	0.000000|	16.701397|	7.026212|	0.000000|	1.658964|	0.000000|	
32.815911|	22.549425|	0.000000|	4.835191|	0.000000|	16.747998|	7.027215|	0.000000|	1.690105|	0.000000|	
33.025268|	22.753654|	0.000000|	4.883122|	0.000000|	16.754546|	7.033617|	0.000000|	1.671623|	0.000000|	
32.896801|	22.622622|	0.000000|	4.885356|	0.000000|	16.775948|	7.047432|	0.000000|	1.644140|	0.000000|	
32.903423|	22.632951|	0.000000|	4.982427|	0.000000|	16.759342|	7.029804|	0.000000|	1.676041|	0.000000|	
32.752351|	22.536946|	0.000000|	4.873448|	0.000000|	16.769135|	7.040132|	0.000000|	1.688428|	0.000000|	
32.853253|	22.587151|	0.000000|	4.881173|	0.000000|	16.668300|	6.991327|	0.000000|	1.680950|	0.000000|	
32.859048|	22.578180|	0.000000|	4.857864|	0.000000|	16.756578|	7.026914|	0.000000|	1.675718|	0.000000|	
32.870669|	22.599178|	0.000000|	4.836336|	0.000000|	16.768247|	7.038530|	0.000000|	1.673752|	0.000000|	
32.898395|	22.674041|	0.000000|	4.831999|	0.000000|	16.762232|	7.033654|	0.000000|	1.683265|	0.000000|	
32.829325|	22.550274|	0.000000|	4.831056|	0.000000|	16.768107|	7.038068|	0.000000|	1.687933|	0.000000|	
32.814865|	22.538932|	0.000000|	4.873532|	0.000000|	16.758216|	7.030032|	0.000000|	1.700433|	0.000000|	
32.851423|	22.574957|	0.000000|	4.783182|	0.000000|	16.755596|	7.027343|	0.000000|	1.672192|	0.000000|	
32.958514|	22.684376|	0.000000|	4.865349|	0.000000|	16.690779|	7.009583|	0.000000|	1.674967|	0.000000|	
32.652794|	22.427280|	0.000000|	4.813158|	0.000000|	16.758893|	7.028770|	0.000000|	1.669879|	0.000000|	
32.853474|	22.581228|	0.000000|	4.809293|	0.000000|	16.770238|	7.039394|	0.000000|	1.705300|	0.000000|	
32.913470|	22.636755|	0.000000|	4.788613|	0.000000|	16.756223|	7.029654|	0.000000|	1.695995|	0.000000|	
33.741444|	23.471560|	0.000000|	4.848220|	0.000000|	16.765093|	7.035831|	0.000000|	1.728778|	0.000000|	
32.786083|	22.564302|	0.000000|	4.776994|	0.000000|	16.685285|	7.005492|	0.000000|	1.683385|	0.000000|	
32.767969|	22.502255|	0.000000|	4.819782|	0.000000|	16.759163|	7.029809|	0.000000|	1.675189|	0.000000|	
32.920269|	22.649061|	0.000000|	4.859167|	0.000000|	16.781618|	7.053391|	0.000000|	1.696028|	0.000000|	
32.837034|	22.567834|	0.000000|	4.833521|	0.000000|	16.759153|	7.029128|	0.000000|	1.684841|	0.000000|	
32.786834|	22.506975|	0.000000|	4.857519|	0.000000|	16.757851|	7.027969|	0.000000|	1.677275|	0.000000|	
32.776637|	22.552973|	0.000000|	4.800432|	0.000000|	16.777785|	7.048353|	0.000000|	1.682477|	0.000000|	
33.074187|	22.789506|	0.000000|	4.794956|	0.000000|	16.685064|	7.038643|	0.000000|	1.646096|	0.000000|	
32.945902|	22.656161|	0.000000|	4.899198|	0.000000|	16.771900|	7.005487|	0.000000|	1.682944|	0.000000|	
32.887376|	22.608379|	0.000000|	4.856923|	0.000000|	16.762203|	7.031068|	0.000000|	1.675256|	0.000000|	
32.970316|	22.687617|	0.000000|	4.885201|	0.000000|	16.755205|	7.025851|	0.000000|	1.695368|	0.000000|	
32.778290|	22.551400|	0.000000|	4.917120|	0.000000|	16.771746|	7.041541|	0.000000|	1.699024|	0.000000|	
32.878091|	22.601971|	0.000000|	4.882404|	0.000000|	16.817430|	7.087720|	0.000000|	1.685015|	0.000000|	
10.067877|	6.007775|	0.000000|	1.753446|	0.000000|	6.249585|	2.292041|	0.000000|	0.842996|	0.000000|	
3.214608|	0.883057|	0.000000|	0.754379|	0.000000|	3.122219|	0.842574|	0.000000|	0.590000|	0.000000|	
15.991752|	7.393919|	0.000000|	1.655069|	0.000000|	14.383402|	5.936835|	0.000000|	1.307863|	0.000000|	
4.410726|	1.448527|	0.000000|	0.803820|	0.000000|	4.134516|	1.233726|	0.000000|	0.661608|	0.000000|	
2.618909|	0.723150|	0.000000|	0.737682|	0.000000|	2.614725|	0.706564|	0.000000|	0.566255|	0.000000|	
3.309501|	0.859787|	0.000000|	0.774881|	0.000000|	3.177499|	0.839169|	0.000000|	0.585059|	0.000000|	
3.088939|	0.835325|	0.000000|	0.747832|	0.000000|	3.020011|	0.815469|	0.000000|	0.580520|	0.000000|	
3.040672|	0.807397|	0.000000|	0.725455|	0.000000|	2.970069|	0.784265|	0.000000|	0.572984|	0.000000|	
3.058606|	0.819075|	0.000000|	0.798604|	0.000000|	3.007852|	0.816791|	0.000000|	0.556118|	0.000000|	
4.789122|	1.742502|	0.000000|	0.845571|	0.000000|	4.359946|	1.370919|	0.000000|	0.700563|	0.000000|	
3.889321|	1.082867|	0.000000|	0.697390|	0.000000|	3.805711|	1.058526|	0.000000|	0.647864|	0.000000|	
2.868163|	0.750803|	0.000000|	0.628309|	0.000000|	2.808056|	0.736268|	0.000000|	0.560363|	0.000000|	
3.048186|	0.767505|	0.000000|	0.684494|	0.000000|	2.982754|	0.754195|	0.000000|	0.574241|	0.000000|	
2.850125|	0.751430|	0.000000|	0.753559|	0.000000|	2.856593|	0.765198|	0.000000|	0.577345|	0.000000|	
3.124003|	0.799738|	0.000000|	0.742975|	0.000000|	2.992755|	0.763520|	0.000000|	0.551469|	0.000000|	
2.961746|	0.761988|	0.000000|	0.763664|	0.000000|	2.903693|	0.754154|	0.000000|	0.587295|	0.000000|	
3.201750|	0.819002|	0.000000|	0.794577|	0.000000|	3.136010|	0.805687|	0.000000|	0.577730|	0.000000|	
4.760771|	1.671024|	0.000000|	0.865830|	0.000000|	4.276192|	1.334123|	0.000000|	0.690077|	0.000000|	
2.841277|	0.746833|	0.000000|	0.779930|	0.000000|	2.776241|	0.728195|	0.000000|	0.545923|	0.000000|	
2.902318|	0.721094|	0.000000|	0.759517|	0.000000|	2.846845|	0.713938|	0.000000|	0.555064|	0.000000|	
2.621447|	0.670103|	0.000000|	0.704646|	0.000000|	2.571530|	0.662268|	0.000000|	0.547753|	0.000000|	
3.496463|	0.887374|	0.000000|	0.791054|	0.000000|	3.427460|	0.876339|	0.000000|	0.604872|	0.000000|	
2.532627|	0.655868|	0.000000|	0.737660|	0.000000|	2.488948|	0.652677|	0.000000|	0.532229|	0.000000|	
3.016469|	0.779298|	0.000000|	0.789793|	0.000000|	2.962992|	0.775798|	0.000000|	0.580972|	0.000000|	
4.759993|	1.727414|	0.000000|	0.914265|	0.000000|	4.348854|	1.377591|	0.000000|	0.686706|	0.000000|	
