Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
2.860058|	0.750968|	0.000000|	0.552002|	0.000000|	2.598480|	0.701281|	0.000000|	0.573913|	0.000000|	
2.884298|	0.770323|	0.000000|	0.553013|	0.000000|	2.802425|	0.773669|	0.000000|	0.575842|	0.000000|	
4.702222|	1.736333|	0.000000|	0.680396|	0.000000|	4.122326|	1.337057|	0.000000|	0.675679|	0.000000|	
2.918531|	0.818915|	0.000000|	0.585367|	0.000000|	2.753467|	0.756516|	0.000000|	0.604694|	0.000000|	
2.661729|	0.696646|	0.000000|	0.535802|	0.000000|	2.504764|	0.686454|	0.000000|	0.551854|	0.000000|	
3.463880|	0.913637|	0.000000|	0.564784|	0.000000|	3.218504|	0.886320|	0.000000|	0.615537|	0.000000|	
2.950665|	0.798489|	0.000000|	0.550024|	0.000000|	2.800643|	0.776351|	0.000000|	0.586771|	0.000000|	
3.124492|	0.813484|	0.000000|	0.548385|	0.000000|	2.865029|	0.769804|	0.000000|	0.570218|	0.000000|	
2.578963|	0.682727|	0.000000|	0.542726|	0.000000|	2.428081|	0.655260|	0.000000|	0.546914|	0.000000|	
2.994898|	0.777676|	0.000000|	0.533894|	0.000000|	2.953963|	0.781331|	0.000000|	0.575971|	0.000000|	
4.771348|	1.741852|	0.000000|	0.674404|	0.000000|	4.370087|	1.397192|	0.000000|	0.704532|	0.000000|	
2.976905|	0.813270|	0.000000|	0.578047|	0.000000|	2.914881|	0.793255|	0.000000|	0.582685|	0.000000|	
3.817616|	1.112016|	0.000000|	0.652982|	0.000000|	3.767096|	1.114150|	0.000000|	0.685855|	0.000000|	
2.785653|	0.746415|	0.000000|	0.554865|	0.000000|	2.737880|	0.739260|	0.000000|	0.567414|	0.000000|	
3.504524|	0.946074|	0.000000|	0.629930|	0.000000|	3.550023|	0.959767|	0.000000|	0.620495|	0.000000|	
2.954038|	0.757969|	0.000000|	0.544551|	0.000000|	2.906032|	0.756373|	0.000000|	0.572396|	0.000000|	
3.304695|	0.966881|	0.000000|	0.604232|	0.000000|	3.238568|	0.944819|	0.000000|	0.616564|	0.000000|	
3.309550|	1.008453|	0.000000|	0.590554|	0.000000|	3.230565|	0.974436|	0.000000|	0.586744|	0.000000|	
3.680798|	1.269641|	0.000000|	0.617208|	0.000000|	3.366417|	1.003037|	0.000000|	0.618883|	0.000000|	
2.997805|	0.797407|	0.000000|	0.561607|	0.000000|	2.944920|	0.788730|	0.000000|	0.572947|	0.000000|	
2.583989|	0.670346|	0.000000|	0.538558|	0.000000|	2.545262|	0.669358|	0.000000|	0.558187|	0.000000|	
3.245042|	0.881331|	0.000000|	0.563318|	0.000000|	3.186702|	0.869391|	0.000000|	0.615342|	0.000000|	
2.677278|	0.734738|	0.000000|	0.552423|	0.000000|	2.637252|	0.734967|	0.000000|	0.572057|	0.000000|	
3.005251|	0.787929|	0.000000|	0.565381|	0.000000|	2.945901|	0.773169|	0.000000|	0.571010|	0.000000|	
2.975678|	0.770687|	0.000000|	0.538696|	0.000000|	2.946691|	0.785213|	0.000000|	0.569434|	0.000000|	
9.897705|	4.286059|	0.000000|	1.069896|	0.000000|	9.305835|	3.741453|	0.000000|	0.981707|	0.000000|	
3.276418|	0.902776|	0.000000|	0.546491|	0.000000|	3.111029|	0.832365|	0.000000|	0.603952|	0.000000|	
2.636864|	0.719965|	0.000000|	0.514850|	0.000000|	2.584746|	0.704069|	0.000000|	0.569401|	0.000000|	
3.033679|	0.806339|	0.000000|	0.557383|	0.000000|	2.976101|	0.795307|	0.000000|	0.563849|	0.000000|	
2.992901|	0.789409|	0.000000|	0.554908|	0.000000|	2.941922|	0.782637|	0.000000|	0.558559|	0.000000|	
3.112931|	0.808039|	0.000000|	0.558472|	0.000000|	3.056397|	0.799367|	0.000000|	0.583968|	0.000000|	
2.854499|	0.757300|	0.000000|	0.553158|	0.000000|	2.879607|	0.783395|	0.000000|	0.576815|	0.000000|	
3.821124|	1.115876|	0.000000|	0.663473|	0.000000|	3.725714|	1.111617|	0.000000|	0.679834|	0.000000|	
4.981756|	1.767165|	0.000000|	0.675059|	0.000000|	4.593249|	1.440514|	0.000000|	0.687990|	0.000000|	
3.001919|	0.811398|	0.000000|	0.552042|	0.000000|	2.928954|	0.782488|	0.000000|	0.568860|	0.000000|	
3.102556|	0.801000|	0.000000|	0.564639|	0.000000|	3.048758|	0.795294|	0.000000|	0.561292|	0.000000|	
2.810291|	0.770310|	0.000000|	0.558925|	0.000000|	2.761381|	0.761027|	0.000000|	0.593378|	0.000000|	
3.361277|	0.908263|	0.000000|	0.562674|	0.000000|	3.432722|	0.942278|	0.000000|	0.604982|	0.000000|	
2.863244|	0.750811|	0.000000|	0.541120|	0.000000|	2.816380|	0.744572|	0.000000|	0.568127|	0.000000|	
2.876638|	0.764888|	0.000000|	0.542032|	0.000000|	2.824817|	0.754311|	0.000000|	0.569423|	0.000000|	
4.590198|	1.693905|	0.000000|	0.656850|	0.000000|	4.182531|	1.338199|	0.000000|	0.667885|	0.000000|	
3.164360|	0.897190|	0.000000|	0.557185|	0.000000|	3.084537|	0.861121|	0.000000|	0.601623|	0.000000|	
3.009097|	0.804371|	0.000000|	0.529297|	0.000000|	2.966471|	0.802241|	0.000000|	0.576872|	0.000000|	
2.895789|	0.774783|	0.000000|	0.557524|	0.000000|	2.842159|	0.762992|	0.000000|	0.574181|	0.000000|	
3.029900|	0.806967|	0.000000|	0.563799|	0.000000|	2.977400|	0.797837|	0.000000|	0.589211|	0.000000|	
2.713439|	0.715034|	0.000000|	0.549324|	0.000000|	2.673881|	0.711838|	0.000000|	0.549703|	0.000000|	
2.950616|	0.767422|	0.000000|	0.549356|	0.000000|	2.844393|	0.752208|	0.000000|	0.563584|	0.000000|	
3.089400|	0.827363|	0.000000|	0.564707|	0.000000|	3.107586|	0.842806|	0.000000|	0.586852|	0.000000|	
4.787035|	1.755530|	0.000000|	0.649090|	0.000000|	4.377079|	1.399449|	0.000000|	0.681429|	0.000000|	
3.216940|	0.843082|	0.000000|	0.539788|	0.000000|	3.162767|	0.834100|	0.000000|	0.572427|	0.000000|	
2.633511|	0.701311|	0.000000|	0.550120|	0.000000|	2.592804|	0.695985|	0.000000|	0.537489|	0.000000|	
2.906202|	0.744714|	0.000000|	0.528787|	0.000000|	2.848528|	0.731021|	0.000000|	0.571322|	0.000000|	
3.775251|	1.065185|	0.000000|	0.603134|	0.000000|	3.721252|	1.064652|	0.000000|	0.638346|	0.000000|	
2.935902|	0.755622|	0.000000|	0.546534|	0.000000|	2.883861|	0.745883|	0.000000|	0.562207|	0.000000|	
2.684984|	0.697745|	0.000000|	0.562456|	0.000000|	2.766474|	0.731905|	0.000000|	0.553554|	0.000000|	
4.399859|	1.660200|	0.000000|	0.652487|	0.000000|	4.005982|	1.316158|	0.000000|	0.679877|	0.000000|	
2.958705|	0.802578|	0.000000|	0.553092|	0.000000|	3.000412|	0.801740|	0.000000|	0.573943|	0.000000|	
2.656963|	0.723949|	0.000000|	0.533736|	0.000000|	2.618158|	0.722049|	0.000000|	0.561202|	0.000000|	
2.650824|	0.715628|	0.000000|	0.537482|	0.000000|	2.609137|	0.711445|	0.000000|	0.573765|	0.000000|	
2.705172|	0.711770|	0.000000|	0.532893|	0.000000|	2.649099|	0.696855|	0.000000|	0.564089|	0.000000|	
2.859264|	0.754630|	0.000000|	0.540063|	0.000000|	2.708008|	0.727692|	0.000000|	0.572631|	0.000000|	
2.564217|	0.688361|	0.000000|	0.533902|	0.000000|	2.592976|	0.696504|	0.000000|	0.565937|	0.000000|	
2.928530|	0.770648|	0.000000|	0.553587|	0.000000|	2.703551|	0.730477|	0.000000|	0.550540|	0.000000|	
4.355675|	1.643239|	0.000000|	0.645030|	0.000000|	4.027528|	1.323539|	0.000000|	0.674779|	0.000000|	
2.511268|	0.683350|	0.000000|	0.533211|	0.000000|	2.406409|	0.652378|	0.000000|	0.548123|	0.000000|	
2.474319|	0.650307|	0.000000|	0.509395|	0.000000|	2.433463|	0.642548|	0.000000|	0.535191|	0.000000|	
3.171346|	0.864109|	0.000000|	0.554594|	0.000000|	3.102256|	0.841360|	0.000000|	0.560907|	0.000000|	
2.970900|	0.781342|	0.000000|	0.541586|	0.000000|	2.917717|	0.774565|	0.000000|	0.566849|	0.000000|	
2.419070|	0.635389|	0.000000|	0.524537|	0.000000|	2.374101|	0.626034|	0.000000|	0.546827|	0.000000|	
2.684561|	0.708216|	0.000000|	0.524921|	0.000000|	2.623086|	0.686988|	0.000000|	0.536944|	0.000000|	
4.250654|	1.568097|	0.000000|	0.635184|	0.000000|	3.865422|	1.230418|	0.000000|	0.641272|	0.000000|	
2.669839|	0.745438|	0.000000|	0.535791|	0.000000|	2.593434|	0.704651|	0.000000|	0.554818|	0.000000|	
3.494663|	0.968832|	0.000000|	0.529881|	0.000000|	3.458140|	0.979714|	0.000000|	0.606193|	0.000000|	
2.379241|	0.650996|	0.000000|	0.516108|	0.000000|	2.344857|	0.649091|	0.000000|	0.553463|	0.000000|	
2.686355|	0.705734|	0.000000|	0.512238|	0.000000|	2.634920|	0.693486|	0.000000|	0.541760|	0.000000|	
2.732602|	0.687697|	0.000000|	0.519386|	0.000000|	2.680095|	0.677499|	0.000000|	0.519690|	0.000000|	
3.025883|	0.776309|	0.000000|	0.537019|	0.000000|	3.035243|	0.790312|	0.000000|	0.556881|	0.000000|	
2.576187|	0.669517|	0.000000|	0.507523|	0.000000|	2.494392|	0.663733|	0.000000|	0.534377|	0.000000|	
4.658964|	1.684558|	0.000000|	0.634506|	0.000000|	4.352212|	1.351708|	0.000000|	0.652461|	0.000000|	
2.900367|	0.757225|	0.000000|	0.505548|	0.000000|	2.831646|	0.731883|	0.000000|	0.563162|	0.000000|	
2.441708|	0.637767|	0.000000|	0.509773|	0.000000|	2.398558|	0.629469|	0.000000|	0.527578|	0.000000|	
2.773216|	0.757103|	0.000000|	0.521066|	0.000000|	2.739829|	0.760608|	0.000000|	0.567775|	0.000000|	
2.509499|	0.685678|	0.000000|	0.509784|	0.000000|	2.485676|	0.692447|	0.000000|	0.555830|	0.000000|	
2.925108|	0.753131|	0.000000|	0.539324|	0.000000|	2.879149|	0.747580|	0.000000|	0.567779|	0.000000|	
2.532286|	0.654872|	0.000000|	0.520503|	0.000000|	2.513188|	0.671836|	0.000000|	0.549186|	0.000000|	
2.532895|	0.667214|	0.000000|	0.518693|	0.000000|	2.472785|	0.640056|	0.000000|	0.546085|	0.000000|	
4.403404|	1.618507|	0.000000|	0.631208|	0.000000|	3.994290|	1.260362|	0.000000|	0.685687|	0.000000|	
2.603559|	0.706028|	0.000000|	0.540249|	0.000000|	2.547030|	0.686631|	0.000000|	0.558584|	0.000000|	
2.612676|	0.699185|	0.000000|	0.529717|	0.000000|	2.571373|	0.693637|	0.000000|	0.560830|	0.000000|	
2.541393|	0.662171|	0.000000|	0.508325|	0.000000|	2.494294|	0.650677|	0.000000|	0.548343|	0.000000|	
2.923483|	0.749379|	0.000000|	0.541584|	0.000000|	2.879505|	0.742607|	0.000000|	0.570192|	0.000000|	
2.390115|	0.625964|	0.000000|	0.511839|	0.000000|	2.363336|	0.647576|	0.000000|	0.537934|	0.000000|	
3.598295|	0.942501|	0.000000|	0.502627|	0.000000|	3.528073|	0.902634|	0.000000|	0.591412|	0.000000|	
4.560502|	1.668701|	0.000000|	0.627449|	0.000000|	4.172942|	1.330372|	0.000000|	0.655752|	0.000000|	
2.831707|	0.764361|	0.000000|	0.514950|	0.000000|	2.783227|	0.749746|	0.000000|	0.567998|	0.000000|	
2.572471|	0.666743|	0.000000|	0.527506|	0.000000|	2.539295|	0.666135|	0.000000|	0.566691|	0.000000|	
2.596751|	0.693813|	0.000000|	0.536773|	0.000000|	2.555896|	0.685366|	0.000000|	0.548795|	0.000000|	
2.786838|	0.718244|	0.000000|	0.514947|	0.000000|	2.748416|	0.715048|	0.000000|	0.557093|	0.000000|	
2.703407|	0.712867|	0.000000|	0.535658|	0.000000|	2.670230|	0.711267|	0.000000|	0.560542|	0.000000|	
2.881936|	0.743119|	0.000000|	0.495308|	0.000000|	2.828600|	0.724784|	0.000000|	0.568122|	0.000000|	
2.569982|	0.675496|	0.000000|	0.514197|	0.000000|	2.530343|	0.667128|	0.000000|	0.559391|	0.000000|	
4.226175|	1.563008|	0.000000|	0.613958|	0.000000|	3.858439|	1.238263|	0.000000|	0.662729|	0.000000|	
2.812230|	0.738364|	0.000000|	0.509411|	0.000000|	2.768935|	0.729687|	0.000000|	0.549739|	0.000000|	
2.575978|	0.687980|	0.000000|	0.516899|	0.000000|	2.542505|	0.685168|	0.000000|	0.567029|	0.000000|	
2.594264|	0.689806|	0.000000|	0.528731|	0.000000|	2.664647|	0.706163|	0.000000|	0.542958|	0.000000|	
2.405745|	0.629302|	0.000000|	0.499272|	0.000000|	2.474604|	0.642467|	0.000000|	0.536023|	0.000000|	
2.840645|	0.733313|	0.000000|	0.522709|	0.000000|	2.963903|	0.750202|	0.000000|	0.541957|	0.000000|	
2.910227|	0.721543|	0.000000|	0.498225|	0.000000|	2.932214|	0.751069|	0.000000|	0.553388|	0.000000|	
4.401644|	1.634372|	0.000000|	0.624653|	0.000000|	3.983408|	1.261404|	0.000000|	0.644819|	0.000000|	
3.000229|	0.771952|	0.000000|	0.515929|	0.000000|	2.951685|	0.761680|	0.000000|	0.568118|	0.000000|	
2.297879|	0.598837|	0.000000|	0.516363|	0.000000|	2.372594|	0.616787|	0.000000|	0.546645|	0.000000|	
2.876596|	0.738588|	0.000000|	0.515878|	0.000000|	2.932822|	0.748407|	0.000000|	0.556889|	0.000000|	
3.224074|	0.853153|	0.000000|	0.512362|	0.000000|	3.193945|	0.858858|	0.000000|	0.573234|	0.000000|	
2.820413|	0.736910|	0.000000|	0.541365|	0.000000|	2.882199|	0.750304|	0.000000|	0.551483|	0.000000|	
2.420927|	0.635417|	0.000000|	0.514821|	0.000000|	2.610082|	0.686093|	0.000000|	0.539929|	0.000000|	
2.508813|	0.658632|	0.000000|	0.498305|	0.000000|	2.551879|	0.649421|	0.000000|	0.526386|	0.000000|	
4.796817|	1.771767|	0.000000|	0.643794|	0.000000|	4.608590|	1.465390|	0.000000|	0.696744|	0.000000|	
2.541730|	0.671406|	0.000000|	0.520583|	0.000000|	2.602840|	0.680543|	0.000000|	0.558632|	0.000000|	
2.400168|	0.669025|	0.000000|	0.518925|	0.000000|	2.572935|	0.700597|	0.000000|	0.556510|	0.000000|	
2.436638|	0.648592|	0.000000|	0.521217|	0.000000|	2.507023|	0.663279|	0.000000|	0.548535|	0.000000|	
2.896890|	0.811890|	0.000000|	0.532587|	0.000000|	2.930598|	0.793475|	0.000000|	0.545517|	0.000000|	
2.394353|	0.625324|	0.000000|	0.516256|	0.000000|	2.648638|	0.699758|	0.000000|	0.554007|	0.000000|	
2.633652|	0.716015|	0.000000|	0.540704|	0.000000|	2.632435|	0.699578|	0.000000|	0.547700|	0.000000|	
4.257122|	1.600441|	0.000000|	0.633905|	0.000000|	3.971964|	1.273828|	0.000000|	0.650419|	0.000000|	
2.391592|	0.668850|	0.000000|	0.531401|	0.000000|	2.451185|	0.671743|	0.000000|	0.559559|	0.000000|	
3.914220|	1.378857|	0.000000|	0.635895|	0.000000|	3.976009|	1.312046|	0.000000|	0.628056|	0.000000|	
17.340407|	7.536010|	0.000000|	1.743881|	0.000000|	16.763477|	7.099854|	0.000000|	1.428481|	0.000000|	
17.344921|	7.544168|	0.000000|	1.720823|	0.000000|	16.775296|	7.109448|	0.000000|	1.451458|	0.000000|	
17.263783|	7.497472|	0.000000|	1.753333|	0.000000|	16.761891|	7.093896|	0.000000|	1.442887|	0.000000|	
17.451854|	7.587307|	0.000000|	1.769715|	0.000000|	16.766434|	7.097360|	0.000000|	1.452949|	0.000000|	
17.256047|	7.493866|	0.000000|	1.789025|	0.000000|	16.762525|	7.091425|	0.000000|	1.453163|	0.000000|	
17.813948|	8.001261|	0.000000|	1.811730|	0.000000|	16.742174|	7.065301|	0.000000|	1.473523|	0.000000|	
3.922608|	1.263433|	0.000000|	0.695249|	0.000000|	3.883579|	1.210861|	0.000000|	0.648605|	0.000000|	
2.229496|	0.617738|	0.000000|	0.601689|	0.000000|	2.293223|	0.623061|	0.000000|	0.535759|	0.000000|	
2.420852|	0.678030|	0.000000|	0.686402|	0.000000|	2.595551|	0.709681|	0.000000|	0.553927|	0.000000|	
2.501571|	0.640801|	0.000000|	0.588985|	0.000000|	2.468629|	0.637680|	0.000000|	0.533823|	0.000000|	
2.790646|	0.738669|	0.000000|	0.543959|	0.000000|	2.799088|	0.741716|	0.000000|	0.562450|	0.000000|	
2.395254|	0.653351|	0.000000|	0.531917|	0.000000|	2.525130|	0.680742|	0.000000|	0.523549|	0.000000|	
3.874357|	1.448584|	0.000000|	0.626835|	0.000000|	3.609369|	1.136117|	0.000000|	0.601803|	0.000000|	
2.739423|	0.804412|	0.000000|	0.577133|	0.000000|	2.852718|	0.779757|	0.000000|	0.568227|	0.000000|	
2.291025|	0.601533|	0.000000|	0.521492|	0.000000|	2.251466|	0.588907|	0.000000|	0.530703|	0.000000|	
2.310737|	0.612189|	0.000000|	0.545688|	0.000000|	2.485653|	0.645899|	0.000000|	0.548655|	0.000000|	
2.348353|	0.642727|	0.000000|	0.536282|	0.000000|	2.414094|	0.648816|	0.000000|	0.549747|	0.000000|	
2.544253|	0.664163|	0.000000|	0.538918|	0.000000|	2.616081|	0.678535|	0.000000|	0.553300|	0.000000|	
