Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.920650|	22.638788|	0.000000|	4.929514|	0.000000|	16.769944|	7.039152|	0.000000|	1.673103|	0.000000|	
32.928075|	22.651194|	0.000000|	5.054679|	0.000000|	16.673720|	6.993864|	0.000000|	1.673725|	0.000000|	
32.914059|	22.629338|	0.000000|	4.980907|	0.000000|	16.757166|	7.028620|	0.000000|	1.682690|	0.000000|	
32.816304|	22.582520|	0.000000|	4.967855|	0.000000|	16.769934|	7.040003|	0.000000|	1.697000|	0.000000|	
32.937110|	22.656392|	0.000000|	4.757946|	0.000000|	16.756268|	7.027518|	0.000000|	1.700090|	0.000000|	
33.164333|	22.889135|	0.000000|	4.873903|	0.000000|	16.773582|	7.043365|	0.000000|	1.711833|	0.000000|	
32.935713|	22.662452|	0.000000|	4.832120|	0.000000|	16.760870|	7.030676|	0.000000|	1.707119|	0.000000|	
32.765445|	22.546484|	0.000000|	4.814692|	0.000000|	16.755954|	7.027273|	0.000000|	1.696183|	0.000000|	
32.939756|	22.668846|	0.000000|	5.004387|	0.000000|	16.684868|	7.005011|	0.000000|	1.662642|	0.000000|	
32.903686|	22.627433|	0.000000|	4.926835|	0.000000|	16.759070|	7.029174|	0.000000|	1.698036|	0.000000|	
32.950662|	22.678309|	0.000000|	4.844921|	0.000000|	16.770474|	7.041876|	0.000000|	1.665533|	0.000000|	
32.930083|	22.657880|	0.000000|	5.041168|	0.000000|	16.757516|	7.029229|	0.000000|	1.699203|	0.000000|	
32.765224|	22.545738|	0.000000|	4.887332|	0.000000|	16.762592|	7.030647|	0.000000|	1.674116|	0.000000|	
33.757434|	23.501150|	0.000000|	4.791909|	0.000000|	16.777351|	7.046093|	0.000000|	1.705548|	0.000000|	
32.981043|	22.714278|	0.000000|	4.953692|	0.000000|	16.674624|	6.992503|	0.000000|	1.628337|	0.000000|	
32.960974|	22.698750|	0.000000|	4.859157|	0.000000|	16.772020|	7.040912|	0.000000|	1.699988|	0.000000|	
32.760331|	22.543267|	0.000000|	4.986718|	0.000000|	16.759043|	7.029234|	0.000000|	1.706510|	0.000000|	
32.941884|	22.674444|	0.000000|	4.820413|	0.000000|	16.764069|	7.034288|	0.000000|	1.701113|	0.000000|	
32.967955|	22.706803|	0.000000|	4.874006|	0.000000|	16.782771|	7.052424|	0.000000|	1.690262|	0.000000|	
32.897015|	22.633115|	0.000000|	4.983602|	0.000000|	16.675641|	6.994025|	0.000000|	1.699862|	0.000000|	
33.381986|	23.112858|	0.000000|	4.846292|	0.000000|	16.779193|	7.047230|	0.000000|	1.719674|	0.000000|	
32.835289|	22.616225|	0.000000|	4.825778|	0.000000|	16.755654|	7.026731|	0.000000|	1.627805|	0.000000|	
32.965655|	22.698845|	0.000000|	4.852345|	0.000000|	16.758668|	7.029755|	0.000000|	1.705618|	0.000000|	
32.986942|	22.717450|	0.000000|	4.808258|	0.000000|	16.772624|	7.043090|	0.000000|	1.665555|	0.000000|	
32.964964|	22.688151|	0.000000|	4.875402|	0.000000|	16.757216|	7.027510|	0.000000|	1.642166|	0.000000|	
32.821099|	22.590334|	0.000000|	4.801199|	0.000000|	16.683875|	7.003793|	0.000000|	1.672240|	0.000000|	
32.973641|	22.704414|	0.000000|	4.892284|	0.000000|	16.757366|	7.028240|	0.000000|	1.705372|	0.000000|	
32.982326|	22.707843|	0.000000|	4.903250|	0.000000|	16.758968|	7.028929|	0.000000|	1.689225|	0.000000|	
33.226945|	22.951960|	0.000000|	4.853625|	0.000000|	16.774082|	7.043373|	0.000000|	1.695577|	0.000000|	
32.981473|	22.715468|	0.000000|	4.842660|	0.000000|	16.757586|	7.027789|	0.000000|	1.682811|	0.000000|	
32.840777|	22.620478|	0.000000|	4.825824|	0.000000|	16.775010|	7.045759|	0.000000|	1.669407|	0.000000|	
32.976483|	22.708820|	0.000000|	4.848906|	0.000000|	16.677776|	6.996726|	0.000000|	1.663193|	0.000000|	
32.934164|	22.675108|	0.000000|	4.877637|	0.000000|	16.755868|	7.026868|	0.000000|	1.707367|	0.000000|	
32.977551|	22.716354|	0.000000|	4.881341|	0.000000|	16.772874|	7.043703|	0.000000|	1.682045|	0.000000|	
32.802422|	22.705103|	0.000000|	4.835187|	0.000000|	16.756182|	7.027469|	0.000000|	1.697026|	0.000000|	
33.221681|	22.844918|	0.000000|	4.912076|	0.000000|	16.784444|	7.051295|	0.000000|	1.723696|	0.000000|	
32.958161|	22.694217|	0.000000|	4.841816|	0.000000|	16.788781|	7.059913|	0.000000|	1.706624|	0.000000|	
32.959713|	22.697514|	0.000000|	4.923608|	0.000000|	16.769250|	7.040842|	0.000000|	1.682680|	0.000000|	
32.998393|	22.739143|	0.000000|	4.962576|	0.000000|	16.703291|	7.021387|	0.000000|	1.700116|	0.000000|	
32.803747|	22.597278|	0.000000|	4.776535|	0.000000|	16.756718|	7.027727|	0.000000|	1.697096|	0.000000|	
6.891683|	3.723586|	0.000000|	1.175109|	0.000000|	4.712163|	1.585184|	0.000000|	0.741806|	0.000000|	
2.867695|	0.767007|	0.000000|	0.613726|	0.000000|	2.893573|	0.756273|	0.000000|	0.572171|	0.000000|	
2.797090|	0.772952|	0.000000|	0.674282|	0.000000|	2.812682|	0.747847|	0.000000|	0.570207|	0.000000|	
4.894894|	1.823064|	0.000000|	0.826934|	0.000000|	4.499537|	1.407388|	0.000000|	0.709550|	0.000000|	
2.836436|	0.741652|	0.000000|	0.710534|	0.000000|	2.757677|	0.708250|	0.000000|	0.571593|	0.000000|	
3.263426|	0.875779|	0.000000|	0.698264|	0.000000|	3.279484|	0.861552|	0.000000|	0.577280|	0.000000|	
2.585570|	0.686698|	0.000000|	0.771160|	0.000000|	2.520442|	0.665091|	0.000000|	0.564581|	0.000000|	
2.725609|	0.720607|	0.000000|	0.784819|	0.000000|	2.757104|	0.713451|	0.000000|	0.579312|	0.000000|	
2.972683|	0.777825|	0.000000|	0.771363|	0.000000|	3.012626|	0.782852|	0.000000|	0.581222|	0.000000|	
2.652728|	0.669632|	0.000000|	0.772496|	0.000000|	2.698001|	0.673966|	0.000000|	0.556262|	0.000000|	
4.075603|	1.519738|	0.000000|	0.865142|	0.000000|	3.863995|	1.192366|	0.000000|	0.656196|	0.000000|	
2.749178|	0.745522|	0.000000|	0.766367|	0.000000|	2.713722|	0.716454|	0.000000|	0.594107|	0.000000|	
3.165091|	0.847920|	0.000000|	0.783476|	0.000000|	3.024485|	0.800820|	0.000000|	0.564568|	0.000000|	
3.069360|	0.780294|	0.000000|	0.767433|	0.000000|	3.007722|	0.773069|	0.000000|	0.576069|	0.000000|	
2.690596|	0.697262|	0.000000|	0.711719|	0.000000|	2.626078|	0.678467|	0.000000|	0.559469|	0.000000|	
2.696976|	0.703991|	0.000000|	0.620458|	0.000000|	2.656272|	0.707411|	0.000000|	0.578846|	0.000000|	
2.911158|	0.733074|	0.000000|	0.646722|	0.000000|	2.836978|	0.710255|	0.000000|	0.557019|	0.000000|	
3.296577|	0.871820|	0.000000|	0.719089|	0.000000|	3.225536|	0.854472|	0.000000|	0.619064|	0.000000|	
4.360397|	1.614405|	0.000000|	0.808078|	0.000000|	3.934790|	1.244416|	0.000000|	0.654161|	0.000000|	
2.943452|	0.744214|	0.000000|	0.705930|	0.000000|	2.878368|	0.728230|	0.000000|	0.568080|	0.000000|	
2.712309|	0.718746|	0.000000|	0.769716|	0.000000|	2.646649|	0.695160|	0.000000|	0.546872|	0.000000|	
3.021006|	0.752666|	0.000000|	0.762251|	0.000000|	2.970026|	0.749848|	0.000000|	0.529629|	0.000000|	
2.919610|	0.734904|	0.000000|	0.779569|	0.000000|	2.881488|	0.743047|	0.000000|	0.575429|	0.000000|	
3.052574|	0.786806|	0.000000|	0.776000|	0.000000|	2.977171|	0.757664|	0.000000|	0.572700|	0.000000|	
