Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.336337|	22.297312|	0.000000|	3.649274|	0.000000|	17.163304|	7.436649|	0.000000|	1.611198|	0.000000|	
32.320211|	22.281393|	0.000000|	3.648584|	0.000000|	16.835618|	7.110406|	0.000000|	1.608449|	0.000000|	
32.132336|	22.146065|	0.000000|	3.616809|	0.000000|	16.838168|	7.110745|	0.000000|	1.625310|	0.000000|	
32.287200|	22.249435|	0.000000|	3.630060|	0.000000|	16.739363|	7.061253|	0.000000|	1.598310|	0.000000|	
32.337559|	22.299015|	0.000000|	3.643050|	0.000000|	16.853898|	7.126518|	0.000000|	1.572605|	0.000000|	
32.290918|	22.248721|	0.000000|	3.685418|	0.000000|	16.825231|	7.098140|	0.000000|	1.590681|	0.000000|	
32.296788|	22.260005|	0.000000|	3.658485|	0.000000|	16.842288|	7.114144|	0.000000|	1.535021|	0.000000|	
32.107672|	22.124072|	0.000000|	3.543548|	0.000000|	16.826758|	7.099580|	0.000000|	1.597696|	0.000000|	
32.287569|	22.258571|	0.000000|	3.595143|	0.000000|	17.170341|	7.445714|	0.000000|	1.561833|	0.000000|	
32.311213|	22.285772|	0.000000|	3.623026|	0.000000|	16.839662|	7.112587|	0.000000|	1.584940|	0.000000|	
32.302132|	22.273398|	0.000000|	3.629213|	0.000000|	16.824898|	7.099038|	0.000000|	1.585835|	0.000000|	
32.312691|	22.277527|	0.000000|	3.666784|	0.000000|	16.849520|	7.121545|	0.000000|	1.596855|	0.000000|	
32.306144|	22.273751|	0.000000|	3.648230|	0.000000|	16.823335|	7.096761|	0.000000|	1.608354|	0.000000|	
32.307372|	22.277819|	0.000000|	3.648206|	0.000000|	16.751608|	7.074171|	0.000000|	1.567380|	0.000000|	
32.129605|	22.150524|	0.000000|	3.666857|	0.000000|	16.831550|	7.107293|	0.000000|	1.570269|	0.000000|	
32.342733|	22.308076|	0.000000|	3.648833|	0.000000|	17.240656|	7.512668|	0.000000|	1.589356|	0.000000|	
32.353891|	22.321476|	0.000000|	3.685222|	0.000000|	16.842134|	7.115854|	0.000000|	1.584972|	0.000000|	
32.315632|	22.281718|	0.000000|	3.667215|	0.000000|	16.833735|	7.107555|	0.000000|	1.607718|	0.000000|	
32.289666|	22.255157|	0.000000|	3.683803|	0.000000|	16.821534|	7.095201|	0.000000|	1.595121|	0.000000|	
32.146425|	22.163765|	0.000000|	3.666669|	0.000000|	16.842141|	7.115221|	0.000000|	1.558650|	0.000000|	
32.270020|	22.231128|	0.000000|	3.611800|	0.000000|	16.739010|	7.061510|	0.000000|	1.589415|	0.000000|	
32.340731|	22.302636|	0.000000|	3.648983|	0.000000|	16.839901|	7.111184|	0.000000|	1.576721|	0.000000|	
32.297205|	22.263600|	0.000000|	3.630216|	0.000000|	16.824898|	7.098568|	0.000000|	1.620053|	0.000000|	
32.335008|	22.305064|	0.000000|	3.686215|	0.000000|	17.194617|	7.470498|	0.000000|	1.656734|	0.000000|	
32.379002|	22.346529|	0.000000|	3.667565|	0.000000|	16.852040|	7.125386|	0.000000|	1.620234|	0.000000|	
32.272052|	22.233262|	0.000000|	3.686767|	0.000000|	16.829345|	7.101957|	0.000000|	1.578353|	0.000000|	
32.171021|	22.182890|	0.000000|	3.668127|	0.000000|	16.847324|	7.119195|	0.000000|	1.609732|	0.000000|	
32.279052|	22.239615|	0.000000|	3.666823|	0.000000|	16.823396|	7.096258|	0.000000|	1.602309|	0.000000|	
32.302987|	22.256326|	0.000000|	3.658009|	0.000000|	16.826329|	7.101861|	0.000000|	1.622382|	0.000000|	
32.317534|	22.266314|	0.000000|	3.630278|	0.000000|	16.830307|	7.103944|	0.000000|	1.605735|	0.000000|	
32.317986|	22.272393|	0.000000|	3.685722|	0.000000|	17.125301|	7.446892|	0.000000|	1.605557|	0.000000|	
32.373260|	22.321688|	0.000000|	3.524273|	0.000000|	18.580573|	8.850540|	0.000000|	1.612025|	0.000000|	
32.305056|	22.264488|	0.000000|	3.614628|	0.000000|	17.495716|	7.765784|	0.000000|	1.592761|	0.000000|	
32.149629|	22.154809|	0.000000|	3.581080|	0.000000|	17.482694|	7.750774|	0.000000|	1.644400|	0.000000|	
32.319523|	22.277859|	0.000000|	3.505736|	0.000000|	17.134067|	7.404635|	0.000000|	1.625566|	0.000000|	
32.224380|	22.182056|	0.000000|	3.469146|	0.000000|	16.829881|	7.103428|	0.000000|	1.617712|	0.000000|	
32.215249|	22.173239|	0.000000|	3.453545|	0.000000|	16.755570|	7.076260|	0.000000|	1.594338|	0.000000|	
32.156855|	22.121034|	0.000000|	3.447014|	0.000000|	16.834447|	7.107798|	0.000000|	1.585287|	0.000000|	
32.166213|	22.287390|	0.000000|	3.511077|	0.000000|	17.595905|	7.869273|	0.000000|	1.621820|	0.000000|	
32.294402|	22.140494|	0.000000|	3.538968|	0.000000|	17.107205|	7.377904|	0.000000|	1.610966|	0.000000|	
32.296911|	22.252289|	0.000000|	3.521849|	0.000000|	16.823672|	7.095853|	0.000000|	1.636937|	0.000000|	
32.349183|	22.296212|	0.000000|	3.531711|	0.000000|	16.839560|	7.112453|	0.000000|	1.604181|	0.000000|	
32.231268|	22.195131|	0.000000|	3.325660|	0.000000|	16.819473|	7.094030|	0.000000|	1.588183|	0.000000|	
32.183306|	22.137361|	0.000000|	3.470177|	0.000000|	16.829926|	7.101446|	0.000000|	1.567071|	0.000000|	
32.368536|	22.321037|	0.000000|	3.577161|	0.000000|	16.758350|	7.079552|	0.000000|	1.540157|	0.000000|	
32.214908|	22.218899|	0.000000|	3.548318|	0.000000|	16.827782|	7.101062|	0.000000|	1.567498|	0.000000|	
32.407417|	22.361674|	0.000000|	3.462532|	0.000000|	17.278768|	7.548831|	0.000000|	1.602636|	0.000000|	
32.379307|	22.329325|	0.000000|	3.597600|	0.000000|	16.830795|	7.103761|	0.000000|	1.552246|	0.000000|	
32.386884|	22.345599|	0.000000|	3.531763|	0.000000|	16.830515|	7.101603|	0.000000|	1.606313|	0.000000|	
32.396709|	22.344117|	0.000000|	3.662646|	0.000000|	16.831354|	7.106217|	0.000000|	1.573354|	0.000000|	
32.366914|	22.317285|	0.000000|	3.546046|	0.000000|	16.829040|	7.102147|	0.000000|	1.607815|	0.000000|	
32.207375|	22.305648|	0.000000|	3.640193|	0.000000|	16.831431|	7.105651|	0.000000|	1.583392|	0.000000|	
32.358449|	22.187980|	0.000000|	3.620226|	0.000000|	16.741340|	7.063603|	0.000000|	1.602958|	0.000000|	
32.332677|	22.278908|	0.000000|	3.616123|	0.000000|	17.204934|	7.478755|	0.000000|	1.611257|	0.000000|	
32.332639|	22.268721|	0.000000|	3.659492|	0.000000|	16.841457|	7.114269|	0.000000|	1.554686|	0.000000|	
32.379278|	22.325056|	0.000000|	3.648454|	0.000000|	16.823980|	7.095612|	0.000000|	1.598108|	0.000000|	
32.343646|	22.287145|	0.000000|	3.666801|	0.000000|	16.838904|	7.112053|	0.000000|	1.593013|	0.000000|	
32.162796|	22.154282|	0.000000|	3.575821|	0.000000|	16.821047|	7.094687|	0.000000|	1.584897|	0.000000|	
32.294095|	22.237859|	0.000000|	3.593501|	0.000000|	16.831725|	7.101885|	0.000000|	1.580411|	0.000000|	
32.387200|	22.324078|	0.000000|	3.648351|	0.000000|	16.747023|	7.068229|	0.000000|	1.567683|	0.000000|	
32.305812|	22.235974|	0.000000|	3.649081|	0.000000|	16.910758|	7.133610|	0.000000|	1.573797|	0.000000|	
32.384532|	22.322809|	0.000000|	3.538108|	0.000000|	17.137709|	7.457988|	0.000000|	1.597503|	0.000000|	
32.336228|	22.273019|	0.000000|	3.685205|	0.000000|	16.831246|	7.103336|	0.000000|	1.605522|	0.000000|	
32.100477|	22.091948|	0.000000|	3.610364|	0.000000|	16.826660|	7.098907|	0.000000|	1.622955|	0.000000|	
32.407700|	22.353948|	0.000000|	3.649907|	0.000000|	16.846007|	7.118704|	0.000000|	1.587163|	0.000000|	
32.305885|	22.241283|	0.000000|	3.663051|	0.000000|	16.828236|	7.101511|	0.000000|	1.563462|	0.000000|	
32.311743|	22.245544|	0.000000|	3.638616|	0.000000|	16.831898|	7.104869|	0.000000|	1.575796|	0.000000|	
32.327858|	22.259075|	0.000000|	3.635297|	0.000000|	16.832623|	7.103324|	0.000000|	1.635991|	0.000000|	
32.367891|	22.303135|	0.000000|	3.633381|	0.000000|	17.090858|	7.411032|	0.000000|	1.611018|	0.000000|	
32.258099|	22.185776|	0.000000|	3.649682|	0.000000|	16.839840|	7.112537|	0.000000|	1.588156|	0.000000|	
32.101088|	22.078664|	0.000000|	3.616762|	0.000000|	16.821694|	7.095877|	0.000000|	1.583026|	0.000000|	
32.287200|	22.224765|	0.000000|	3.637524|	0.000000|	16.838337|	7.110822|	0.000000|	1.592831|	0.000000|	
32.301046|	22.238244|	0.000000|	3.539948|	0.000000|	16.823330|	7.096497|	0.000000|	1.618016|	0.000000|	
32.349809|	22.283226|	0.000000|	3.544895|	0.000000|	16.827253|	7.100373|	0.000000|	1.601987|	0.000000|	
32.325376|	22.264399|	0.000000|	3.561628|	0.000000|	16.831813|	7.105668|	0.000000|	1.567336|	0.000000|	
32.317151|	22.246179|	0.000000|	3.611679|	0.000000|	16.827253|	7.099948|	0.000000|	1.551978|	0.000000|	
32.135497|	22.114204|	0.000000|	3.614809|	0.000000|	17.051600|	7.372745|	0.000000|	1.577295|	0.000000|	
32.295943|	22.228362|	0.000000|	3.539470|	0.000000|	16.831489|	7.102312|	0.000000|	1.528814|	0.000000|	
32.263447|	22.203815|	0.000000|	3.449267|	0.000000|	16.858350|	7.132566|	0.000000|	1.579026|	0.000000|	
32.198665|	22.158459|	0.000000|	3.551587|	0.000000|	16.834541|	7.109644|	0.000000|	1.538549|	0.000000|	
32.224989|	22.180080|	0.000000|	3.628948|	0.000000|	16.824472|	7.098708|	0.000000|	1.571348|	0.000000|	
32.153011|	22.103948|	0.000000|	3.460818|	0.000000|	16.833276|	7.105574|	0.000000|	1.583508|	0.000000|	
32.049089|	22.149539|	0.000000|	3.615581|	0.000000|	16.832264|	7.105009|	0.000000|	1.587496|	0.000000|	
32.232527|	22.057995|	0.000000|	3.662156|	0.000000|	17.252033|	7.524541|	0.000000|	1.593131|	0.000000|	
32.259092|	22.191868|	0.000000|	3.648690|	0.000000|	16.861763|	7.135150|	0.000000|	1.569879|	0.000000|	
32.235652|	22.171820|	0.000000|	3.625365|	0.000000|	16.739908|	7.059863|	0.000000|	1.568030|	0.000000|	
32.270904|	22.203679|	0.000000|	3.564273|	0.000000|	16.838011|	7.110189|	0.000000|	1.594694|	0.000000|	
32.285406|	22.221669|	0.000000|	3.590897|	0.000000|	16.820023|	7.093860|	0.000000|	1.621484|	0.000000|	
32.203366|	22.144039|	0.000000|	3.625273|	0.000000|	16.832535|	7.106897|	0.000000|	1.618238|	0.000000|	
32.042078|	22.043273|	0.000000|	3.648391|	0.000000|	16.828842|	7.103482|	0.000000|	1.574872|	0.000000|	
32.300631|	22.247066|	0.000000|	3.666703|	0.000000|	16.829234|	7.100528|	0.000000|	1.611807|	0.000000|	
32.324310|	22.271338|	0.000000|	3.622205|	0.000000|	17.127296|	7.398957|	0.000000|	1.631162|	0.000000|	
32.142463|	22.086560|	0.000000|	3.644618|	0.000000|	16.829572|	7.103239|	0.000000|	1.598749|	0.000000|	
32.166481|	22.105323|	0.000000|	3.613075|	0.000000|	16.746694|	7.066351|	0.000000|	1.621995|	0.000000|	
32.246853|	22.188803|	0.000000|	3.593572|	0.000000|	16.831710|	7.105839|	0.000000|	1.598532|	0.000000|	
32.176826|	22.135643|	0.000000|	3.651911|	0.000000|	16.825264|	7.098646|	0.000000|	1.610050|	0.000000|	
32.095645|	22.099364|	0.000000|	3.622890|	0.000000|	16.833389|	7.106389|	0.000000|	1.612249|	0.000000|	
32.253016|	22.210803|	0.000000|	3.630576|	0.000000|	16.830647|	7.102715|	0.000000|	1.646569|	0.000000|	
32.244442|	22.199330|	0.000000|	3.641505|	0.000000|	17.196795|	7.469157|	0.000000|	1.634650|	0.000000|	
32.313046|	22.263030|	0.000000|	3.467636|	0.000000|	16.928391|	7.198828|	0.000000|	1.611518|	0.000000|	
32.251332|	22.208308|	0.000000|	3.549497|	0.000000|	16.825246|	7.098012|	0.000000|	1.626863|	0.000000|	
32.239185|	22.194782|	0.000000|	3.558034|	0.000000|	16.835615|	7.109516|	0.000000|	1.569080|	0.000000|	
32.049625|	22.054200|	0.000000|	3.519426|	0.000000|	16.741455|	7.061611|	0.000000|	1.587692|	0.000000|	
32.289510|	22.230669|	0.000000|	3.608142|	0.000000|	16.827856|	7.099960|	0.000000|	1.546399|	0.000000|	
32.266448|	22.208595|	0.000000|	3.608447|	0.000000|	16.846508|	7.118991|	0.000000|	1.606395|	0.000000|	
32.165911|	22.118514|	0.000000|	3.617699|	0.000000|	16.825012|	7.099500|	0.000000|	1.612161|	0.000000|	
32.252863|	22.197044|	0.000000|	3.664043|	0.000000|	17.208564|	7.480959|	0.000000|	1.640316|	0.000000|	
32.184225|	22.127489|	0.000000|	3.600792|	0.000000|	16.828625|	7.101624|	0.000000|	1.597883|	0.000000|	
32.073637|	22.063872|	0.000000|	3.572823|	0.000000|	16.828354|	7.099966|	0.000000|	1.603314|	0.000000|	
32.296902|	22.237613|	0.000000|	3.660806|	0.000000|	16.837457|	7.108589|	0.000000|	1.600710|	0.000000|	
32.315251|	22.255748|	0.000000|	3.630393|	0.000000|	16.747537|	7.066189|	0.000000|	1.578765|	0.000000|	
32.355290|	22.297784|	0.000000|	3.668116|	0.000000|	16.828614|	7.102741|	0.000000|	1.596947|	0.000000|	
32.336971|	22.276662|	0.000000|	3.655730|	0.000000|	16.830180|	7.101488|	0.000000|	1.588395|	0.000000|	
32.271280|	22.217060|	0.000000|	3.659434|	0.000000|	16.825621|	7.096260|	0.000000|	1.567327|	0.000000|	
32.198047|	22.185133|	0.000000|	3.629766|	0.000000|	17.781927|	8.052921|	0.000000|	1.589907|	0.000000|	
32.218416|	22.161139|	0.000000|	3.609287|	0.000000|	16.974665|	7.246064|	0.000000|	1.585710|	0.000000|	
32.255877|	22.206140|	0.000000|	3.646131|	0.000000|	16.839500|	7.112123|	0.000000|	1.571361|	0.000000|	
32.258529|	22.206193|	0.000000|	3.648718|	0.000000|	16.864033|	7.136560|	0.000000|	1.586557|	0.000000|	
32.260101|	22.210349|	0.000000|	3.686303|	0.000000|	16.761892|	7.080864|	0.000000|	1.560918|	0.000000|	
32.221807|	22.176940|	0.000000|	3.666417|	0.000000|	16.833030|	7.107656|	0.000000|	1.585991|	0.000000|	
32.077147|	22.087577|	0.000000|	3.667816|	0.000000|	16.826365|	7.100145|	0.000000|	1.544677|	0.000000|	
32.311973|	22.262295|	0.000000|	3.650412|	0.000000|	17.140840|	7.412818|	0.000000|	1.608913|	0.000000|	
32.266217|	22.210292|	0.000000|	3.666863|	0.000000|	16.830676|	7.102279|	0.000000|	1.564988|	0.000000|	
32.275957|	22.233744|	0.000000|	3.648244|	0.000000|	16.825969|	7.099620|	0.000000|	1.616552|	0.000000|	
32.315698|	22.276362|	0.000000|	3.685692|	0.000000|	16.850838|	7.123109|	0.000000|	1.619323|	0.000000|	
32.203825|	22.163299|	0.000000|	3.533081|	0.000000|	16.827361|	7.099283|	0.000000|	1.611687|	0.000000|	
32.097816|	22.107954|	0.000000|	3.612764|	0.000000|	16.827413|	7.102187|	0.000000|	1.568885|	0.000000|	
32.155747|	22.117004|	0.000000|	3.648494|	0.000000|	16.740377|	7.064254|	0.000000|	1.611265|	0.000000|	
32.229813|	22.186564|	0.000000|	3.629153|	0.000000|	16.818911|	7.094200|	0.000000|	1.608796|	0.000000|	
32.327841|	22.278713|	0.000000|	3.686031|	0.000000|	17.219586|	7.491887|	0.000000|	1.604841|	0.000000|	
32.138162|	22.098292|	0.000000|	3.611611|	0.000000|	16.822212|	7.095631|	0.000000|	1.605392|	0.000000|	
32.199304|	22.145548|	0.000000|	3.649573|	0.000000|	16.836629|	7.110782|	0.000000|	1.612596|	0.000000|	
32.279841|	22.228582|	0.000000|	3.634845|	0.000000|	16.820317|	7.093684|	0.000000|	1.591084|	0.000000|	
32.118522|	22.119619|	0.000000|	3.615170|	0.000000|	16.826943|	7.100902|	0.000000|	1.561865|	0.000000|	
32.260358|	22.209490|	0.000000|	3.649821|	0.000000|	16.834867|	7.108326|	0.000000|	1.569561|	0.000000|	
32.253196|	22.207721|	0.000000|	3.686617|	0.000000|	16.828155|	7.099697|	0.000000|	1.562534|	0.000000|	
32.269374|	22.214016|	0.000000|	3.648781|	0.000000|	17.106552|	7.378026|	0.000000|	1.620242|	0.000000|	
32.267768|	22.211357|	0.000000|	3.666657|	0.000000|	16.756704|	7.077057|	0.000000|	1.595460|	0.000000|	
8.418245|	4.683169|	0.000000|	1.334838|	0.000000|	5.707688|	1.969649|	0.000000|	0.769148|	0.000000|	
3.381989|	0.943435|	0.000000|	0.802809|	0.000000|	3.484567|	0.929580|	0.000000|	0.619876|	0.000000|	
3.051722|	0.821649|	0.000000|	0.806205|	0.000000|	3.058952|	0.791600|	0.000000|	0.574976|	0.000000|	
3.425971|	0.913787|	0.000000|	0.801330|	0.000000|	3.334212|	0.874982|	0.000000|	0.578404|	0.000000|	
3.105231|	0.819694|	0.000000|	0.799303|	0.000000|	3.024575|	0.787659|	0.000000|	0.581007|	0.000000|	
3.725453|	0.994668|	0.000000|	0.805292|	0.000000|	3.625631|	0.952063|	0.000000|	0.600542|	0.000000|	
