Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
33.168727|	22.907968|	0.000000|	4.986139|	0.000000|	16.770947|	7.054786|	0.000000|	1.702333|	0.000000|	
33.017151|	22.757327|	0.000000|	4.930005|	0.000000|	16.758709|	7.047436|	0.000000|	1.702529|	0.000000|	
32.788202|	22.578530|	0.000000|	4.961128|	0.000000|	16.742517|	7.030981|	0.000000|	1.709485|	0.000000|	
32.953520|	22.696852|	0.000000|	4.959610|	0.000000|	16.672287|	7.007352|	0.000000|	1.680442|	0.000000|	
32.944799|	22.678220|	0.000000|	4.848323|	0.000000|	16.742787|	7.031677|	0.000000|	1.678984|	0.000000|	
32.840833|	22.581330|	0.000000|	4.819368|	0.000000|	16.754096|	7.037676|	0.000000|	1.675835|	0.000000|	
32.929641|	22.669765|	0.000000|	4.890892|	0.000000|	16.763655|	7.052620|	0.000000|	1.674038|	0.000000|	
32.748573|	22.528963|	0.000000|	4.874667|	0.000000|	16.742007|	7.030677|	0.000000|	1.663573|	0.000000|	
33.083247|	22.818955|	0.000000|	4.929812|	0.000000|	16.758547|	7.045688|	0.000000|	1.684631|	0.000000|	
32.937428|	22.671146|	0.000000|	4.873504|	0.000000|	16.667844|	6.996239|	0.000000|	1.689518|	0.000000|	
32.871443|	22.616378|	0.000000|	4.859708|	0.000000|	16.741267|	7.025125|	0.000000|	1.684595|	0.000000|	
32.792388|	22.688848|	0.000000|	4.835141|	0.000000|	16.750892|	7.039253|	0.000000|	1.671399|	0.000000|	
32.963821|	22.582066|	0.000000|	4.900688|	0.000000|	16.737565|	7.027510|	0.000000|	1.658692|	0.000000|	
32.944373|	22.680318|	0.000000|	4.947114|	0.000000|	16.756183|	7.042135|	0.000000|	1.652695|	0.000000|	
32.969098|	22.699341|	0.000000|	4.929143|	0.000000|	16.749031|	7.031101|	0.000000|	1.696966|	0.000000|	
33.187693|	22.921256|	0.000000|	4.803548|	0.000000|	16.677089|	7.000156|	0.000000|	1.656975|	0.000000|	
32.843416|	22.739251|	0.000000|	4.820947|	0.000000|	16.765442|	7.040078|	0.000000|	1.650012|	0.000000|	
32.962526|	22.578525|	0.000000|	4.912998|	0.000000|	16.750588|	7.027936|	0.000000|	1.667903|	0.000000|	
32.913486|	22.650260|	0.000000|	5.080512|	0.000000|	16.763924|	7.038440|	0.000000|	1.685962|	0.000000|	
32.924138|	22.662171|	0.000000|	5.085904|	0.000000|	16.752670|	7.029107|	0.000000|	1.653593|	0.000000|	
32.989786|	22.728565|	0.000000|	4.879818|	0.000000|	16.749258|	7.027850|	0.000000|	1.678592|	0.000000|	
32.802003|	22.581497|	0.000000|	4.846032|	0.000000|	16.676684|	7.006931|	0.000000|	1.701295|	0.000000|	
32.880110|	22.607985|	0.000000|	4.928695|	0.000000|	16.745173|	7.029508|	0.000000|	1.667420|	0.000000|	
33.816692|	23.556299|	0.000000|	4.828007|	0.000000|	16.757516|	7.044617|	0.000000|	1.689989|	0.000000|	
32.895988|	22.621364|	0.000000|	4.943992|	0.000000|	16.750104|	7.032015|	0.000000|	1.697270|	0.000000|	
32.805052|	22.576091|	0.000000|	4.817328|	0.000000|	16.764109|	7.042418|	0.000000|	1.653550|	0.000000|	
32.989087|	22.717491|	0.000000|	4.917874|	0.000000|	16.760630|	7.043673|	0.000000|	1.671148|	0.000000|	
32.937545|	22.663900|	0.000000|	4.826869|	0.000000|	16.656912|	6.991380|	0.000000|	1.684958|	0.000000|	
32.962323|	22.686122|	0.000000|	4.805031|	0.000000|	16.760081|	7.044007|	0.000000|	1.705963|	0.000000|	
32.890001|	22.617929|	0.000000|	4.971924|	0.000000|	16.747149|	7.030542|	0.000000|	1.672588|	0.000000|	
33.249043|	23.031303|	0.000000|	4.817501|	0.000000|	16.754821|	7.035369|	0.000000|	1.707856|	0.000000|	
33.403017|	23.135723|	0.000000|	4.934886|	0.000000|	16.759078|	7.038576|	0.000000|	1.667327|	0.000000|	
32.870014|	22.593788|	0.000000|	5.055484|	0.000000|	16.746371|	7.029045|	0.000000|	1.638709|	0.000000|	
32.919997|	22.646520|	0.000000|	4.893301|	0.000000|	16.672245|	7.004599|	0.000000|	1.671641|	0.000000|	
32.896219|	22.631519|	0.000000|	5.011112|	0.000000|	16.756503|	7.032503|	0.000000|	1.682654|	0.000000|	
32.757200|	22.545141|	0.000000|	5.060714|	0.000000|	16.751501|	7.029430|	0.000000|	1.689826|	0.000000|	
32.968538|	22.697607|	0.000000|	5.049145|	0.000000|	16.764673|	7.039018|	0.000000|	1.661037|	0.000000|	
32.966947|	22.695646|	0.000000|	4.990953|	0.000000|	16.749529|	7.026860|	0.000000|	1.643397|	0.000000|	
33.210035|	22.935278|	0.000000|	5.102729|	0.000000|	16.769250|	7.045334|	0.000000|	1.698522|	0.000000|	
32.753688|	22.524255|	0.000000|	5.014644|	0.000000|	16.711732|	7.046384|	0.000000|	1.677005|	0.000000|	
32.935136|	22.656500|	0.000000|	4.994816|	0.000000|	16.759777|	7.043473|	0.000000|	1.685169|	0.000000|	
4.359412|	1.775848|	0.000000|	0.963267|	0.000000|	3.532359|	1.023650|	0.000000|	0.608753|	0.000000|	
3.136513|	0.830810|	0.000000|	0.797191|	0.000000|	3.047372|	0.796658|	0.000000|	0.570834|	0.000000|	
3.140329|	0.846160|	0.000000|	0.792673|	0.000000|	3.141166|	0.819152|	0.000000|	0.578565|	0.000000|	
2.963145|	0.782770|	0.000000|	0.783602|	0.000000|	2.978669|	0.766025|	0.000000|	0.570944|	0.000000|	
5.552182|	2.142326|	0.000000|	0.886739|	0.000000|	4.892927|	1.557024|	0.000000|	0.712435|	0.000000|	
3.243000|	0.872298|	0.000000|	0.698249|	0.000000|	3.135239|	0.822300|	0.000000|	0.581201|	0.000000|	
2.890549|	0.744222|	0.000000|	0.752140|	0.000000|	2.815305|	0.720108|	0.000000|	0.561099|	0.000000|	
2.831801|	0.744513|	0.000000|	0.777988|	0.000000|	2.864060|	0.739182|	0.000000|	0.553532|	0.000000|	
2.912221|	0.737583|	0.000000|	0.746098|	0.000000|	2.958015|	0.745873|	0.000000|	0.556628|	0.000000|	
2.896681|	0.743493|	0.000000|	0.785256|	0.000000|	2.844189|	0.736797|	0.000000|	0.554384|	0.000000|	
2.976408|	0.781271|	0.000000|	0.792685|	0.000000|	2.888606|	0.741556|	0.000000|	0.565489|	0.000000|	
2.918527|	0.739332|	0.000000|	0.787568|	0.000000|	2.970109|	0.750592|	0.000000|	0.561593|	0.000000|	
14.877327|	6.851584|	0.000000|	1.603994|	0.000000|	13.386487|	5.500597|	0.000000|	1.260897|	0.000000|	
17.559596|	7.691017|	0.000000|	1.847913|	0.000000|	16.726800|	7.025330|	0.000000|	1.439738|	0.000000|	
5.323156|	1.946871|	0.000000|	0.861437|	0.000000|	5.124955|	1.812882|	0.000000|	0.706604|	0.000000|	
2.670677|	0.699854|	0.000000|	0.692932|	0.000000|	2.603944|	0.678700|	0.000000|	0.534060|	0.000000|	
2.800838|	0.705822|	0.000000|	0.694789|	0.000000|	2.861322|	0.730547|	0.000000|	0.564627|	0.000000|	
2.657037|	0.688528|	0.000000|	0.759979|	0.000000|	2.580948|	0.657260|	0.000000|	0.536958|	0.000000|	
3.439962|	0.867430|	0.000000|	0.687185|	0.000000|	3.395527|	0.883098|	0.000000|	0.584852|	0.000000|	
4.768872|	1.668871|	0.000000|	0.805758|	0.000000|	4.346178|	1.314039|	0.000000|	0.664324|	0.000000|	
3.329233|	0.848845|	0.000000|	0.763448|	0.000000|	3.252585|	0.830958|	0.000000|	0.581247|	0.000000|	
2.737641|	0.692855|	0.000000|	0.777615|	0.000000|	2.674798|	0.675816|	0.000000|	0.536949|	0.000000|	
3.365486|	0.867187|	0.000000|	0.783259|	0.000000|	3.443400|	0.915499|	0.000000|	0.583298|	0.000000|	
