Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
33.019260|	22.739192|	0.000000|	4.822739|	0.000000|	16.776432|	7.046964|	0.000000|	1.700362|	0.000000|	
32.979972|	22.700165|	0.000000|	4.887721|	0.000000|	16.759533|	7.029783|	0.000000|	1.691686|	0.000000|	
33.195353|	22.915393|	0.000000|	4.949707|	0.000000|	16.781174|	7.051206|	0.000000|	1.726438|	0.000000|	
32.763287|	22.533806|	0.000000|	4.809511|	0.000000|	16.756058|	7.029588|	0.000000|	1.699553|	0.000000|	
32.942745|	22.668346|	0.000000|	4.809500|	0.000000|	16.775689|	7.094384|	0.000000|	1.670617|	0.000000|	
33.010515|	22.730734|	0.000000|	4.976087|	0.000000|	16.769210|	7.043298|	0.000000|	1.699540|	0.000000|	
32.978902|	22.695870|	0.000000|	4.909386|	0.000000|	16.761104|	7.031811|	0.000000|	1.697772|	0.000000|	
32.814082|	22.593895|	0.000000|	4.971494|	0.000000|	16.772589|	7.042150|	0.000000|	1.681126|	0.000000|	
32.939894|	22.670426|	0.000000|	4.894409|	0.000000|	16.765438|	7.035876|	0.000000|	1.657308|	0.000000|	
33.426166|	23.166339|	0.000000|	4.916370|	0.000000|	16.774431|	7.044111|	0.000000|	1.724038|	0.000000|	
32.988867|	22.730817|	0.000000|	4.914761|	0.000000|	16.764925|	7.038646|	0.000000|	1.692997|	0.000000|	
32.964319|	22.693476|	0.000000|	4.885716|	0.000000|	16.756308|	7.028374|	0.000000|	1.690613|	0.000000|	
32.850720|	22.627770|	0.000000|	4.917696|	0.000000|	16.683112|	7.002238|	0.000000|	1.691653|	0.000000|	
32.956506|	22.689640|	0.000000|	5.072543|	0.000000|	16.760111|	7.030601|	0.000000|	1.717246|	0.000000|	
32.952466|	22.686866|	0.000000|	4.930264|	0.000000|	16.757511|	7.027977|	0.000000|	1.682514|	0.000000|	
32.976538|	22.713356|	0.000000|	4.859714|	0.000000|	16.770088|	7.039090|	0.000000|	1.682760|	0.000000|	
32.954854|	22.689214|	0.000000|	4.859686|	0.000000|	16.755969|	7.027747|	0.000000|	1.691256|	0.000000|	
33.053126|	22.834515|	0.000000|	4.905976|	0.000000|	16.696499|	7.011890|	0.000000|	1.687896|	0.000000|	
32.907553|	22.632184|	0.000000|	4.926431|	0.000000|	16.756418|	7.027531|	0.000000|	1.683014|	0.000000|	
32.906477|	22.643739|	0.000000|	5.004315|	0.000000|	16.774920|	7.046280|	0.000000|	1.681556|	0.000000|	
32.943032|	22.678782|	0.000000|	4.977453|	0.000000|	16.772220|	7.042514|	0.000000|	1.672937|	0.000000|	
32.767813|	22.554006|	0.000000|	4.870479|	0.000000|	16.763880|	7.033124|	0.000000|	1.656519|	0.000000|	
32.961122|	22.686613|	0.000000|	4.939784|	0.000000|	16.773463|	7.045606|	0.000000|	1.674774|	0.000000|	
32.922473|	22.644966|	0.000000|	4.921247|	0.000000|	16.682587|	7.002534|	0.000000|	1.683364|	0.000000|	
33.165543|	22.886366|	0.000000|	5.056048|	0.000000|	16.788811|	7.059473|	0.000000|	1.713197|	0.000000|	
33.003419|	22.727109|	0.000000|	4.956102|	0.000000|	16.767039|	7.038443|	0.000000|	1.679023|	0.000000|	
32.805141|	22.585323|	0.000000|	4.968486|	0.000000|	16.757037|	7.028124|	0.000000|	1.637042|	0.000000|	
33.005089|	22.726547|	0.000000|	4.971536|	0.000000|	16.771526|	7.043894|	0.000000|	1.691883|	0.000000|	
32.947982|	22.674008|	0.000000|	4.766006|	0.000000|	16.754202|	7.027923|	0.000000|	1.697847|	0.000000|	
32.943027|	22.666748|	0.000000|	4.829328|	0.000000|	16.680910|	7.001546|	0.000000|	1.691669|	0.000000|	
33.004344|	22.725669|	0.000000|	4.837611|	0.000000|	16.774306|	7.051180|	0.000000|	1.691381|	0.000000|	
32.805332|	22.568270|	0.000000|	4.785189|	0.000000|	16.761981|	7.033637|	0.000000|	1.681998|	0.000000|	
33.183191|	22.901035|	0.000000|	4.838927|	0.000000|	16.781993|	7.054022|	0.000000|	1.744219|	0.000000|	
32.985750|	22.705482|	0.000000|	4.889539|	0.000000|	16.761399|	7.031210|	0.000000|	1.697980|	0.000000|	
32.808800|	22.581061|	0.000000|	4.881060|	0.000000|	16.671592|	6.992177|	0.000000|	1.682437|	0.000000|	
32.975483|	22.692956|	0.000000|	4.873505|	0.000000|	16.768372|	7.038347|	0.000000|	1.707461|	0.000000|	
32.891677|	22.610437|	0.000000|	4.930232|	0.000000|	16.756637|	7.027090|	0.000000|	1.704184|	0.000000|	
32.962463|	22.682557|	0.000000|	4.859214|	0.000000|	16.770738|	7.041275|	0.000000|	1.693224|	0.000000|	
32.951067|	22.681399|	0.000000|	4.832453|	0.000000|	16.758149|	7.027673|	0.000000|	1.668062|	0.000000|	
21.646503|	14.095588|	0.000000|	3.118232|	0.000000|	12.165415|	4.941283|	0.000000|	1.313993|	0.000000|	
2.995253|	0.871116|	0.000000|	0.723013|	0.000000|	3.148683|	0.862133|	0.000000|	0.563188|	0.000000|	
2.541643|	0.745799|	0.000000|	0.780256|	0.000000|	2.502923|	0.700923|	0.000000|	0.563323|	0.000000|	
3.000683|	0.842523|	0.000000|	0.796181|	0.000000|	3.028230|	0.832325|	0.000000|	0.594626|	0.000000|	
3.176273|	0.850007|	0.000000|	0.723938|	0.000000|	3.200617|	0.840572|	0.000000|	0.565378|	0.000000|	
3.502056|	1.056673|	0.000000|	0.752257|	0.000000|	3.405580|	1.010263|	0.000000|	0.612562|	0.000000|	
2.741570|	0.771649|	0.000000|	0.778037|	0.000000|	2.991108|	0.806321|	0.000000|	0.581040|	0.000000|	
2.392262|	0.653952|	0.000000|	0.688569|	0.000000|	2.442401|	0.656535|	0.000000|	0.549334|	0.000000|	
4.648109|	1.765262|	0.000000|	0.866878|	0.000000|	4.425782|	1.427351|	0.000000|	0.711962|	0.000000|	
3.237074|	0.938754|	0.000000|	0.796131|	0.000000|	3.243759|	0.906124|	0.000000|	0.605193|	0.000000|	
2.477005|	0.690940|	0.000000|	0.772203|	0.000000|	2.549975|	0.716277|	0.000000|	0.547293|	0.000000|	
2.602419|	0.721179|	0.000000|	0.762172|	0.000000|	2.746867|	0.734639|	0.000000|	0.563719|	0.000000|	
2.915078|	0.767442|	0.000000|	0.804499|	0.000000|	2.980671|	0.792935|	0.000000|	0.579960|	0.000000|	
3.107268|	0.848432|	0.000000|	0.812519|	0.000000|	3.048371|	0.834355|	0.000000|	0.602368|	0.000000|	
2.524419|	0.678697|	0.000000|	0.796024|	0.000000|	2.476187|	0.666679|	0.000000|	0.562287|	0.000000|	
4.626088|	1.694266|	0.000000|	0.911083|	0.000000|	4.120062|	1.329075|	0.000000|	0.665261|	0.000000|	
3.101312|	0.890313|	0.000000|	0.788172|	0.000000|	3.074297|	0.906519|	0.000000|	0.614493|	0.000000|	
2.939367|	0.800589|	0.000000|	0.797702|	0.000000|	2.879566|	0.784085|	0.000000|	0.581712|	0.000000|	
2.859014|	0.784720|	0.000000|	0.788066|	0.000000|	2.815793|	0.783802|	0.000000|	0.576152|	0.000000|	
2.889881|	0.762800|	0.000000|	0.795973|	0.000000|	2.827410|	0.742404|	0.000000|	0.556903|	0.000000|	
2.883368|	0.756390|	0.000000|	0.782646|	0.000000|	2.726095|	0.727407|	0.000000|	0.573550|	0.000000|	
2.752370|	0.724597|	0.000000|	0.791935|	0.000000|	2.693331|	0.706640|	0.000000|	0.567173|	0.000000|	
2.646644|	0.706154|	0.000000|	0.750131|	0.000000|	2.592998|	0.692835|	0.000000|	0.569421|	0.000000|	
4.474447|	1.713450|	0.000000|	0.884266|	0.000000|	4.026839|	1.320545|	0.000000|	0.669173|	0.000000|	
3.104829|	0.855999|	0.000000|	0.790264|	0.000000|	3.018624|	0.815525|	0.000000|	0.597700|	0.000000|	
